,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
14,15,0.05,11,1,tensor(204.6501),121.0,11,11,40,113,4,3,3,2,7,4,5,1,6,7,4.0,27.79898953437805,False,3,1,5,7,35,19.0,0.11428571428571428,0.21052631578947367,5.269230842590332,4.038461685180664,3.0504658222198486,1.1283791670955126,0.5117457581548184,4.330889048885994
15,16,0.05,11,1,tensor(204.6501),121.0,11,11,40,284,4,3,3,2,8,5,5,1,6,7,4.0,30.627416610717773,False,3,1,6,7,42,22.0,0.09523809523809523,0.18181818181818182,5.269230842590332,4.038461685180664,3.0504658222198486,1.1283791670955126,0.5548788888167673,4.499999999999999
16,17,0.05,11,1,tensor(204.6501),121.0,11,11,40,76,4,3,2,4,8,5,5,1,6,7,6.0,30.627416610717773,False,2,1,7,7,49,24.0,0.12244897959183673,0.25,5.0714287757873535,4.0714287757873535,3.0723586082458496,1.381976597885342,0.5811177411918689,4.587462841250336
17,18,0.05,11,1,tensor(204.6501),121.0,11,11,40,35,4,3,2,4,8,5,5,1,6,7,6.0,32.62741661071777,False,2,1,7,7,49,25.5,0.12244897959183673,0.23529411764705882,5.277777671813965,3.7962963581085205,3.2842013835906982,1.381976597885342,0.5406964198743167,4.607159560400382
18,19,0.05,11,1,tensor(204.6501),121.0,11,11,40,98,4,3,2,4,8,5,5,1,6,7,6.5,34.041630148887634,False,2,1,7,7,49,27.5,0.1326530612244898,0.23636363636363636,5.5,3.5,3.5356338024139404,1.438406847937898,0.5766502616830838,4.7479275134435825
19,20,0.05,11,1,tensor(204.6501),121.0,11,11,40,12,4,3,2,4,8,5,5,1,3,7,6.5,36.041630148887634,False,2,1,7,7,49,29.5,0.1326530612244898,0.22033898305084745,5.5,4.0,3.9052248001098633,1.438406847937898,0.5795859283219779,4.821928094887361
20,21,0.05,11,1,tensor(204.6501),121.0,11,11,40,50,4,3,2,4,8,5,5,1,6,8,6.5,38.041630148887634,False,2,1,7,8,56,32.0,0.11607142857142858,0.203125,5.630434989929199,4.1086955070495605,3.9089138507843018,1.438406847937898,0.6122504484313912,4.950056031488728
21,22,0.05,11,1,tensor(204.6501),121.0,11,11,40,63,4,3,2,4,8,5,5,1,2,8,6.5,40.870057225227356,False,2,1,7,8,56,36.0,0.11607142857142858,0.18055555555555555,5.0,4.5,4.609872341156006,1.438406847937898,0.6430762275806029,5.0706278293055185
22,23,0.05,11,1,tensor(204.6501),121.0,11,11,40,9,4,3,2,4,8,5,5,1,2,8,7.0,41.455843687057495,False,2,1,7,8,56,36.0,0.125,0.19444444444444445,5.0,4.5,4.609872341156006,1.4927053303604616,0.6623153288065176,5.134758166725233
23,24,0.05,11,1,tensor(204.6501),121.0,11,11,40,14,4,3,1,9,8,5,5,1,1,9,7.0,44.28427076339722,False,1,1,8,9,72,40.0,0.09722222222222222,0.175,4.5,5.0,5.315173149108887,1.4927053303604616,0.6239713331599179,5.134730337496612
24,25,0.05,11,1,tensor(204.6501),121.0,11,11,40,81,4,3,1,9,8,5,2,1,1,9,7.0,47.11269783973694,False,1,1,8,9,72,44.5,0.09722222222222222,0.15730337078651685,4.5,5.0,5.315173149108887,1.4927053303604616,0.6509503803151362,5.24017872874592
25,26,0.05,11,1,tensor(204.6501),121.0,11,11,40,17,4,3,1,9,8,5,4,0,1,9,7.0,49.94112491607666,False,1,0,8,10,80,47.5,0.0875,0.14736842105263157,4.5,5.0,5.315173149108887,1.4927053303604616,0.6509329386808149,5.296762257112285
26,26,0.05,11,1,tensor(204.6501),121.0,11,11,39,17,4,3,1,9,8,5,4,0,1,9,7.0,49.94112491607666,False,1,0,8,10,80,47.5,0.0875,0.14736842105263157,4.5,5.0,5.315173149108887,1.4927053303604616,0.6509329386808149,5.296762257112285
27,27,0.05,11,1,tensor(204.6501),121.0,11,11,39,4,4,3,1,9,8,5,4,0,1,9,7.5,50.5269113779068,False,1,0,8,10,80,48.0,0.09375,0.15625,4.5,5.0,5.315173149108887,1.5450968080927583,0.6672672738875284,5.351210041134665
28,27,0.05,11,1,tensor(204.6501),121.0,11,11,38,4,4,3,1,9,8,5,4,0,1,9,7.5,50.5269113779068,False,1,0,8,10,80,48.0,0.09375,0.15625,4.5,5.0,5.315173149108887,1.5450968080927583,0.6672672738875284,5.351210041134665
29,28,0.05,11,1,tensor(204.6501),121.0,11,11,38,18,4,3,1,9,9,0,4,0,1,9,7.5,53.35533845424652,False,1,0,9,10,90,52.0,0.08333333333333333,0.14423076923076922,5.0,4.5,6.020897388458252,1.5450968080927583,0.6678071905112635,5.403677461028798
30,28,0.05,11,1,tensor(204.6501),121.0,11,11,37,18,4,3,1,9,9,0,4,0,1,9,7.5,53.35533845424652,False,1,0,9,10,90,52.0,0.08333333333333333,0.14423076923076922,5.0,4.5,6.020897388458252,1.5450968080927583,0.6678071905112635,5.403677461028798
31,29,0.05,11,1,tensor(204.6501),121.0,11,11,37,28,4,3,1,9,10,0,4,0,1,9,7.5,55.35533845424652,False,1,0,10,10,100,54.5,0.075,0.13761467889908258,5.5,4.5,6.36406135559082,1.5450968080927583,0.6201974207995761,5.40171241575274
32,29,0.05,11,1,tensor(204.6501),121.0,11,11,36,28,4,3,1,9,10,0,4,0,1,9,7.5,55.35533845424652,False,1,0,10,10,100,54.5,0.075,0.13761467889908258,5.5,4.5,6.36406135559082,1.5450968080927583,0.6201974207995761,5.40171241575274
33,30,0.05,11,1,tensor(204.6501),121.0,11,11,36,0,4,3,1,0,10,0,1,0,1,9,7.5,58.18376553058624,False,1,0,10,10,100,60.5,0.075,0.12396694214876033,5.5,4.5,6.36406135559082,1.5450968080927583,0.5795859283219782,5.406890595608518
34,30,0.05,11,1,tensor(204.6501),121.0,11,11,35,0,4,3,1,0,10,0,1,0,1,9,7.5,58.18376553058624,False,1,0,10,10,100,60.5,0.075,0.12396694214876033,5.5,4.5,6.36406135559082,1.5450968080927583,0.5795859283219782,5.406890595608518
35,31,0.05,11,1,tensor(204.6501),121.0,11,11,35,91,4,3,1,0,10,0,1,0,1,9,7.5,61.012192606925964,False,1,0,10,10,100,67.5,0.075,0.1111111111111111,5.5,4.5,6.36406135559082,1.5450968080927583,0.582229921013491,5.454196310386872
36,32,0.05,11,1,tensor(204.6501),121.0,11,11,35,94,4,3,1,0,10,0,1,0,1,9,7.5,63.012192606925964,False,1,0,10,10,100,70.5,0.075,0.10638297872340426,5.5,4.5,6.36406135559082,1.5450968080927583,0.5959710278974283,5.499999999999997
37,33,0.05,11,1,tensor(204.6501),121.0,11,11,35,15,4,3,1,0,10,0,1,0,2,10,7.5,65.84061968326569,False,1,0,10,11,110,73.5,0.06818181818181818,0.10204081632653061,5.5,4.599999904632568,6.435160160064697,1.5450968080927583,0.560797066479926,5.507393828636565
38,33,0.05,11,1,tensor(204.6501),121.0,11,11,34,15,4,3,1,0,10,0,1,0,2,10,7.5,65.84061968326569,False,1,0,10,11,110,73.5,0.06818181818181818,0.10204081632653061,5.5,4.599999904632568,6.435160160064697,1.5450968080927583,0.560797066479926,5.507393828636565
39,34,0.05,11,1,tensor(204.6501),121.0,11,11,34,152,4,3,1,0,10,0,1,0,2,10,7.5,68.66904675960541,False,1,0,10,11,110,73.5,0.06818181818181818,0.10204081632653061,5.5,4.599999904632568,6.435160160064697,1.5450968080927583,0.5811177411918687,5.587462841250336
40,35,0.05,11,1,tensor(204.6501),121.0,11,11,34,97,4,3,1,0,10,0,1,0,2,10,8.5,68.66904675960541,False,1,0,10,11,110,73.5,0.07727272727272727,0.11564625850340136,5.5,4.599999904632568,6.435160160064697,1.6448811606198852,0.5936637939002567,5.629283016944963
41,35,0.05,11,1,tensor(204.6501),121.0,11,11,33,97,4,3,1,0,10,0,1,0,2,10,8.5,68.66904675960541,False,1,0,10,11,110,73.5,0.07727272727272727,0.11564625850340136,5.5,4.599999904632568,6.435160160064697,1.6448811606198852,0.5936637939002567,5.629283016944963
42,36,0.05,11,1,tensor(204.6501),121.0,11,11,33,15,4,3,1,0,10,0,1,0,2,10,9.0,69.25483322143555,False,1,0,10,11,110,73.5,0.08181818181818182,0.12244897959183673,5.5,4.599999904632568,6.435160160064697,1.692568750643269,0.6128953220386005,5.705119665388008
43,37,0.05,11,1,tensor(204.6501),121.0,11,11,33,35,4,3,0,10,10,0,1,0,0,10,9.0,72.08326029777527,False,0,0,11,11,121,79.0,0.0743801652892562,0.11392405063291139,5.0,5.0,7.071167945861816,1.692568750643269,0.5802606264003743,5.70945336562895
44,37,0.05,11,1,tensor(204.6501),121.0,11,11,32,35,4,3,0,10,10,0,1,0,0,10,9.0,72.08326029777527,False,0,0,11,11,121,79.0,0.0743801652892562,0.11392405063291139,5.0,5.0,7.071167945861816,1.692568750643269,0.5802606264003743,5.70945336562895
45,38,0.05,11,1,tensor(204.6501),121.0,11,11,32,10,4,2,0,10,10,0,1,0,0,10,9.5,72.66904675960541,False,0,0,11,11,121,79.0,0.07851239669421488,0.12025316455696203,5.0,5.0,7.071167945861816,1.738949084575512,0.591802870744764,5.7479275134435825
46,38,0.05,11,1,tensor(204.6501),121.0,11,11,31,10,4,2,0,10,10,0,1,0,0,10,9.5,72.66904675960541,False,0,0,11,11,121,79.0,0.07851239669421488,0.12025316455696203,5.0,5.0,7.071167945861816,1.738949084575512,0.591802870744764,5.7479275134435825
47,39,0.05,11,1,tensor(204.6501),121.0,11,11,31,17,4,3,0,10,10,0,1,0,0,10,10.5,72.66904675960541,False,0,0,11,11,121,79.0,0.08677685950413223,0.13291139240506328,5.0,5.0,7.071167945861816,1.828183197857863,0.6030452823703629,5.785402218862244
48,40,0.05,11,1,tensor(204.6501),121.0,11,11,31,5,4,3,0,10,10,0,1,0,0,10,10.5,72.66904675960541,False,0,0,11,11,121,79.0,0.08677685950413223,0.13291139240506328,5.0,5.0,7.071167945861816,1.828183197857863,0.5734458738555634,5.791227822555289
49,40,0.05,11,1,tensor(204.6501),121.0,11,11,30,5,4,3,0,10,10,0,1,0,0,10,10.5,72.66904675960541,False,0,0,11,11,121,79.0,0.08677685950413223,0.13291139240506328,5.0,5.0,7.071167945861816,1.828183197857863,0.5734458738555634,5.791227822555289
50,41,0.05,11,1,tensor(204.6501),121.0,11,11,30,63,4,3,0,9,10,0,1,0,0,10,11.0,73.25483322143555,False,0,0,11,11,121,79.5,0.09090909090909091,0.13836477987421383,5.0,5.0,7.071167945861816,1.8712051592547776,0.5753867626497451,5.826851732286007
51,41,0.05,11,1,tensor(204.6501),121.0,11,11,29,63,4,3,0,9,10,0,1,0,0,10,11.0,73.25483322143555,False,0,0,11,11,121,79.5,0.09090909090909091,0.13836477987421383,5.0,5.0,7.071167945861816,1.8712051592547776,0.5753867626497451,5.826851732286007
52,42,0.05,11,1,tensor(204.6501),121.0,11,11,29,11,4,3,0,9,10,1,1,0,0,10,11.5,74.66904675960541,False,0,0,11,11,121,80.0,0.09504132231404959,0.14375,5.0,5.0,7.071167945861816,1.913259964331453,0.5775701720787517,5.861617150446686
53,42,0.05,11,1,tensor(204.6501),121.0,11,11,28,11,4,3,0,9,10,1,1,0,0,10,11.5,74.66904675960541,False,0,0,11,11,121,80.0,0.09504132231404959,0.14375,5.0,5.0,7.071167945861816,1.913259964331453,0.5775701720787517,5.861617150446686
54,43,0.05,11,1,tensor(204.6501),121.0,11,11,28,11,4,3,0,9,10,4,1,0,0,10,11.5,77.49747383594513,False,0,0,11,11,121,82.5,0.09504132231404959,0.1393939393939394,5.0,5.0,7.071167945861816,1.913259964331453,0.5514510096960585,5.868526145992126
55,43,0.05,11,1,tensor(204.6501),121.0,11,11,27,11,4,3,0,9,10,4,1,0,0,10,11.5,77.49747383594513,False,0,0,11,11,121,82.5,0.09504132231404959,0.1393939393939394,5.0,5.0,7.071167945861816,1.913259964331453,0.5514510096960585,5.868526145992126
56,44,0.05,11,1,tensor(204.6501),121.0,11,11,27,4,4,3,0,9,10,6,1,0,0,10,11.5,80.32590091228485,False,0,0,11,11,121,85.5,0.09504132231404959,0.13450292397660818,5.0,5.0,7.071167945861816,1.913259964331453,0.5672904377819757,5.931139854454111
57,44,0.05,11,1,tensor(204.6501),121.0,11,11,26,4,4,3,0,9,10,6,1,0,0,10,11.5,80.32590091228485,False,0,0,11,11,121,85.5,0.09504132231404959,0.13450292397660818,5.0,5.0,7.071167945861816,1.913259964331453,0.5672904377819757,5.931139854454111
58,45,0.05,11,1,tensor(204.6501),121.0,11,11,26,46,4,3,0,9,10,6,1,0,0,10,11.5,83.15432798862457,False,0,0,11,11,121,86.5,0.09504132231404959,0.1329479768786127,5.0,5.0,7.071167945861816,1.913259964331453,0.5752751757819473,5.9918530963296694
59,45,0.05,11,1,tensor(204.6501),121.0,11,11,25,46,4,3,0,9,10,6,1,0,0,10,11.5,83.15432798862457,False,0,0,11,11,121,86.5,0.09504132231404959,0.1329479768786127,5.0,5.0,7.071167945861816,1.913259964331453,0.5752751757819473,5.9918530963296694
60,46,0.05,11,1,tensor(204.6501),121.0,11,11,25,2,4,3,0,9,10,6,1,0,0,10,12.5,83.15432798862457,False,0,0,11,11,121,86.5,0.10330578512396695,0.14450867052023122,5.0,5.0,7.071167945861816,1.9947114020071635,0.5902326121023875,6.050785848068201
61,47,0.05,11,1,tensor(204.6501),121.0,11,11,25,21,4,3,0,9,10,6,1,0,0,10,13.0,83.74011445045471,False,0,0,11,11,121,86.5,0.10743801652892562,0.15028901734104047,5.0,5.0,7.071167945861816,2.0342144725641096,0.5995406807885745,6.081812743688824
62,47,0.05,11,1,tensor(204.6501),121.0,11,11,24,21,4,3,0,9,10,6,1,0,0,10,13.0,83.74011445045471,False,0,0,11,11,121,86.5,0.10743801652892562,0.15028901734104047,5.0,5.0,7.071167945861816,2.0342144725641096,0.5995406807885745,6.081812743688824
63,48,0.05,11,1,tensor(204.6501),121.0,11,11,24,2,4,3,0,9,10,6,1,0,0,10,13.0,86.56854152679443,False,0,0,11,11,121,86.5,0.10743801652892562,0.15028901734104047,5.0,5.0,7.071167945861816,2.0342144725641096,0.6138995174910434,6.13842010267941
64,49,0.05,11,1,tensor(204.6501),121.0,11,11,24,30,4,3,0,9,10,6,1,0,0,10,13.0,89.39696860313416,False,0,0,11,11,121,86.5,0.10743801652892562,0.15028901734104047,5.0,5.0,7.071167945861816,2.0342144725641096,0.6278863278162563,6.193480482608447
65,50,0.05,11,1,tensor(204.6501),121.0,11,11,24,1,5,3,0,9,10,6,1,0,0,10,14.5,87.9827550649643,False,0,0,11,11,121,86.5,0.11983471074380166,0.1676300578034682,5.0,5.0,7.071167945861816,2.1483699284957805,0.6366302315141104,6.222626828267961
66,51,0.05,11,1,tensor(204.6501),121.0,11,11,24,21,4,4,0,9,10,6,1,0,0,10,26.5,78.32590091228485,False,0,0,11,11,121,86.5,0.2190082644628099,0.3063583815028902,5.0,5.0,7.071167945861816,2.9043436408025913,0.6452009771731416,6.251195980464732
67,52,0.05,11,1,tensor(204.6501),121.0,11,11,24,19,4,4,0,9,10,6,1,0,0,10,26.5,78.32590091228485,False,0,0,11,11,121,86.5,0.2190082644628099,0.3063583815028902,5.0,5.0,7.071167945861816,2.9043436408025913,0.6536052900240209,6.279210356634328
68,53,0.05,11,1,tensor(204.6501),121.0,11,11,24,19,5,4,0,9,10,7,1,0,0,10,27.0,79.74011445045471,False,0,0,11,11,121,88.0,0.2231404958677686,0.3068181818181818,5.0,5.0,7.071167945861816,2.9316150714175193,0.661849510950653,6.306691093056436
69,53,0.05,11,1,tensor(204.6501),121.0,11,11,23,19,5,4,0,9,10,7,1,0,0,10,27.0,79.74011445045471,False,0,0,11,11,121,88.0,0.2231404958677686,0.3068181818181818,5.0,5.0,7.071167945861816,2.9316150714175193,0.661849510950653,6.306691093056436
70,54,0.05,11,1,tensor(204.6501),121.0,11,11,23,25,4,4,0,9,10,7,1,0,0,10,27.5,81.15432798862457,False,0,0,11,11,121,88.0,0.22727272727272727,0.3125,5.0,5.0,7.071167945861816,2.9586351363515986,0.6427560241038751,6.3046553389389235
71,55,0.05,11,1,tensor(204.6501),121.0,11,11,23,12,4,4,0,9,10,7,1,0,0,10,29.0,79.74011445045471,False,0,0,11,11,121,88.0,0.2396694214876033,0.32954545454545453,5.0,5.0,7.071167945861816,3.0382538898732494,0.6506976875122324,6.331127550300115
72,56,0.05,11,1,tensor(204.6501),121.0,11,11,23,15,4,4,0,9,10,7,1,0,0,10,29.0,79.74011445045471,False,0,0,11,11,121,88.0,0.2396694214876033,0.32954545454545453,5.0,5.0,7.071167945861816,3.0382538898732494,0.6632268215499514,6.3807756162222375
73,57,0.05,11,1,tensor(204.6501),121.0,11,11,23,9,4,4,0,5,10,7,1,0,0,10,31.0,79.74011445045471,False,0,0,11,11,121,90.0,0.256198347107438,0.34444444444444444,5.0,5.0,7.071167945861816,3.141274657157109,0.6638484163929528,6.406310708329375
74,57,0.05,11,1,tensor(204.6501),121.0,11,11,22,9,4,4,0,5,10,7,1,0,0,10,31.0,79.74011445045471,False,0,0,11,11,121,90.0,0.256198347107438,0.34444444444444444,5.0,5.0,7.071167945861816,3.141274657157109,0.6638484163929528,6.406310708329375
75,58,0.05,11,1,tensor(204.6501),121.0,11,11,22,10,4,4,0,5,10,7,1,0,0,10,32.5,79.15432798862457,False,0,0,11,11,121,90.0,0.26859504132231404,0.3611111111111111,5.0,5.0,7.071167945861816,3.2163754912903433,0.6713757106818016,6.431401689292207
76,59,0.05,11,1,tensor(204.6501),121.0,11,11,22,15,4,4,0,5,10,7,1,0,0,10,32.5,79.15432798862457,False,0,0,11,11,121,90.0,0.26859504132231404,0.3611111111111111,5.0,5.0,7.071167945861816,3.2163754912903433,0.6787743269520825,6.4560637435264745
77,60,0.05,11,1,tensor(204.6501),121.0,11,11,22,1,4,4,0,5,10,7,1,0,0,10,33.0,80.56854152679443,False,0,0,11,11,121,90.0,0.2727272727272727,0.36666666666666664,5.0,5.0,7.071167945861816,3.2410224072142872,0.6906289597873986,6.503213134579717
78,60,0.05,11,1,tensor(204.6501),121.0,11,11,21,1,4,4,0,5,10,7,1,0,0,10,33.0,80.56854152679443,False,0,0,11,11,121,90.0,0.2727272727272727,0.36666666666666664,5.0,5.0,7.071167945861816,3.2410224072142872,0.6906289597873986,6.503213134579717
79,61,0.05,11,1,tensor(204.6501),121.0,11,11,21,76,4,4,0,5,10,7,1,0,0,10,37.5,76.32590091228485,False,0,0,11,11,121,90.0,0.30991735537190085,0.4166666666666667,5.0,5.0,7.071167945861816,3.454941494713355,0.697782982373709,6.527059876534083
80,62,0.05,11,1,tensor(204.6501),121.0,11,11,21,16,4,4,0,5,10,7,1,0,0,10,38.0,76.91168737411499,False,0,0,11,11,121,90.0,0.3140495867768595,0.4222222222222222,5.0,5.0,7.071167945861816,3.477898169151024,0.7048206742209051,6.55051884935807
81,63,0.05,11,1,tensor(204.6501),121.0,11,11,21,18,4,4,0,5,10,7,1,0,0,10,44.0,71.25483322143555,False,0,0,11,11,121,90.0,0.36363636363636365,0.4888888888888889,5.0,5.0,7.071167945861816,3.742410318509555,0.7117457581548177,6.573602462471113
82,63,0.05,11,1,tensor(204.6501),121.0,11,11,20,18,4,4,0,5,10,7,1,0,0,10,44.0,71.25483322143555,False,0,0,11,11,121,90.0,0.36363636363636365,0.4888888888888889,5.0,5.0,7.071167945861816,3.742410318509555,0.7117457581548177,6.573602462471113
83,64,0.05,11,1,tensor(204.6501),121.0,11,11,20,40,4,3,0,5,10,7,1,0,0,10,48.0,67.25483322143555,False,0,0,11,11,121,90.0,0.39669421487603307,0.5333333333333333,5.0,5.0,7.071167945861816,3.9088200952233594,0.718561781104843,6.596322538971197
84,65,0.05,11,1,tensor(204.6501),121.0,11,11,20,22,4,3,0,5,10,7,1,0,0,10,48.0,69.25483322143555,False,0,0,11,11,121,93.0,0.39669421487603307,0.5161290322580645,5.0,5.0,7.071167945861816,3.9088200952233594,0.6931394152980971,6.591119574903421
85,65,0.05,11,1,tensor(204.6501),121.0,11,11,19,22,4,3,0,5,10,7,1,0,0,10,48.0,69.25483322143555,False,0,0,11,11,121,93.0,0.39669421487603307,0.5161290322580645,5.0,5.0,7.071167945861816,3.9088200952233594,0.6931394152980971,6.591119574903421
86,66,0.05,11,1,tensor(204.6501),121.0,11,11,19,33,4,3,0,0,10,7,0,0,0,10,48.5,70.66904675960541,False,0,0,11,11,121,95.5,0.40082644628099173,0.5078534031413613,5.0,5.0,7.071167945861816,3.9291257907979795,0.6933342734551247,6.61314588123342
87,66,0.05,11,1,tensor(204.6501),121.0,11,11,18,33,4,3,0,0,10,7,0,0,0,10,48.5,70.66904675960541,False,0,0,11,11,121,95.5,0.40082644628099173,0.5078534031413613,5.0,5.0,7.071167945861816,3.9291257907979795,0.6933342734551247,6.61314588123342
88,67,0.05,11,1,tensor(204.6501),121.0,11,11,18,11,4,4,0,0,10,7,0,0,0,10,50.0,69.25483322143555,False,0,0,11,11,121,95.5,0.4132231404958678,0.5235602094240838,5.0,5.0,7.071167945861816,3.989422804014327,0.69984279478492,6.634840952332737
89,68,0.05,11,1,tensor(204.6501),121.0,11,11,18,13,4,4,0,0,10,7,0,0,0,10,50.5,70.66904675960541,False,0,0,11,11,121,95.5,0.41735537190082644,0.5287958115183246,5.0,5.0,7.071167945861816,4.009320298040732,0.7062548900226906,6.656214603125306
90,68,0.05,11,1,tensor(204.6501),121.0,11,11,17,13,4,4,0,0,10,7,0,0,0,10,50.5,70.66904675960541,False,0,0,11,11,121,95.5,0.41735537190082644,0.5287958115183246,5.0,5.0,7.071167945861816,4.009320298040732,0.7062548900226906,6.656214603125306
