,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
77,60,0.0125,11,1,tensor(204.6501),121.0,11,11,22,89,4,4,0,1,10,7,1,0,1,10,43.5,63.012192606925964,False,0,0,11,11,121,89.0,0.359504132231405,0.4887640449438202,5.44505500793457,4.950549602508545,6.727318286895752,3.721085869607808,0.6561878887608122,6.430543452997696
78,61,0.0125,11,1,tensor(204.6501),121.0,11,11,22,35,4,4,0,1,10,7,1,0,1,10,43.5,63.012192606925964,False,0,0,11,11,121,89.0,0.359504132231405,0.4887640449438202,5.44505500793457,4.950549602508545,6.727318286895752,3.721085869607808,0.6612108607225808,6.477292039758625
79,62,0.0125,11,1,tensor(204.6501),121.0,11,11,22,3,4,4,0,1,10,7,1,0,1,10,43.5,65.01219260692596,False,0,0,11,11,121,92.0,0.359504132231405,0.47282608695652173,5.44505500793457,4.950549602508545,6.727318286895752,3.721085869607808,0.6726879645056222,6.522948072261839
80,62,0.0125,11,1,tensor(204.6501),121.0,11,11,21,3,4,4,0,1,10,7,1,0,1,10,43.5,65.01219260692596,False,0,0,11,11,121,92.0,0.359504132231405,0.47282608695652173,5.44505500793457,4.950549602508545,6.727318286895752,3.721085869607808,0.6726879645056222,6.522948072261839
81,63,0.0125,11,1,tensor(204.6501),121.0,11,11,21,23,4,4,0,1,10,7,1,0,1,10,43.5,65.01219260692596,False,0,0,11,11,121,92.0,0.359504132231405,0.47282608695652173,5.44505500793457,4.950549602508545,6.727318286895752,3.721085869607808,0.6495740655693079,6.5210113441250845
82,63,0.0125,11,1,tensor(204.6501),121.0,11,11,20,23,4,4,0,1,10,7,1,0,1,10,43.5,65.01219260692596,False,0,0,11,11,121,92.0,0.359504132231405,0.47282608695652173,5.44505500793457,4.950549602508545,6.727318286895752,3.721085869607808,0.6495740655693079,6.5210113441250845
83,64,0.0125,11,1,tensor(204.6501),121.0,11,11,20,2,4,4,0,1,10,7,1,0,1,10,44.0,65.5979790687561,False,0,0,11,11,121,92.0,0.36363636363636365,0.4782608695652174,5.44505500793457,4.950549602508545,6.727318286895752,3.742410318509555,0.660572106088796,6.564641508472482
84,64,0.0125,11,1,tensor(204.6501),121.0,11,11,19,2,4,4,0,1,10,7,1,0,1,10,44.0,65.5979790687561,False,0,0,11,11,121,92.0,0.36363636363636365,0.4782608695652174,5.44505500793457,4.950549602508545,6.727318286895752,3.742410318509555,0.660572106088796,6.564641508472482
85,65,0.0125,11,1,tensor(204.6501),121.0,11,11,19,8,4,4,0,1,10,7,1,0,1,10,44.0,73.25483322143555,False,0,0,11,11,121,95.0,0.36363636363636365,0.4631578947368421,5.44505500793457,4.950549602508545,6.727318286895752,3.742410318509555,0.6672824499973318,6.587009321500934
86,66,0.0125,11,1,tensor(204.6501),121.0,11,11,19,171,4,4,0,1,10,7,1,0,1,10,44.5,73.84061968326569,False,0,0,11,11,121,95.0,0.3677685950413223,0.46842105263157896,5.44505500793457,4.950549602508545,6.727318286895752,3.763613946086751,0.6738903418963316,6.6090356278309335
87,67,0.0125,11,1,tensor(204.6501),121.0,11,11,19,80,4,4,0,1,10,7,1,0,1,10,44.5,73.84061968326569,False,0,0,11,11,121,95.0,0.3677685950413223,0.46842105263157896,5.44505500793457,4.950549602508545,6.727318286895752,3.763613946086751,0.6803988632261272,6.630730698930254
88,68,0.0125,11,1,tensor(204.6501),121.0,11,11,19,41,4,4,0,1,10,7,1,0,1,10,45.0,74.42640614509583,False,0,0,11,11,121,95.0,0.371900826446281,0.47368421052631576,5.44505500793457,4.950549602508545,6.727318286895752,3.7846987830302403,0.6868109584638972,6.652104349722819
89,68,0.0125,11,1,tensor(204.6501),121.0,11,11,18,41,4,4,0,1,10,7,1,0,1,10,45.0,74.42640614509583,False,0,0,11,11,121,95.0,0.371900826446281,0.47368421052631576,5.44505500793457,4.950549602508545,6.727318286895752,3.7846987830302403,0.6868109584638972,6.652104349722819
90,69,0.0125,11,1,tensor(204.6501),121.0,11,11,18,199,4,4,0,1,10,7,1,0,1,10,45.0,76.42640614509583,False,0,0,11,11,121,95.0,0.371900826446281,0.47368421052631576,5.44505500793457,4.950549602508545,6.727318286895752,3.7846987830302403,0.693129443122246,6.673165965250649
91,69,0.0125,11,1,tensor(204.6501),121.0,11,11,17,199,4,4,0,1,10,7,1,0,1,10,45.0,76.42640614509583,False,0,0,11,11,121,95.0,0.371900826446281,0.47368421052631576,5.44505500793457,4.950549602508545,6.727318286895752,3.7846987830302403,0.693129443122246,6.673165965250649
92,70,0.0125,11,1,tensor(204.6501),121.0,11,11,17,62,4,4,0,1,10,7,1,0,1,10,45.0,83.25483322143555,False,0,0,11,11,121,95.0,0.371900826446281,0.47368421052631576,5.44505500793457,4.950549602508545,6.727318286895752,3.7846987830302403,0.6993570111722852,6.6939245254174455
93,70,0.0125,11,1,tensor(204.6501),121.0,11,11,16,62,4,4,0,1,10,7,1,0,1,10,45.0,83.25483322143555,False,0,0,11,11,121,95.0,0.371900826446281,0.47368421052631576,5.44505500793457,4.950549602508545,6.727318286895752,3.7846987830302403,0.6993570111722852,6.6939245254174455
94,71,0.0125,11,1,tensor(204.6501),121.0,11,11,16,0,4,4,0,1,10,7,1,0,1,10,45.5,84.66904675960541,False,0,0,11,11,121,96.0,0.3760330578512397,0.4739583333333333,5.236842155456543,4.763157844543457,6.736222743988037,3.805666803775979,0.7054962419402003,6.714388627977163
95,71,0.0125,11,1,tensor(204.6501),121.0,11,11,15,0,4,4,0,1,10,7,1,0,1,10,45.5,84.66904675960541,False,0,0,11,11,121,96.0,0.3760330578512397,0.4739583333333333,5.236842155456543,4.763157844543457,6.736222743988037,3.805666803775979,0.7054962419402003,6.714388627977163
96,72,0.0125,11,1,tensor(204.6501),121.0,11,11,15,54,4,5,0,1,10,8,1,0,1,10,56.5,73.84061968326569,False,0,0,11,11,121,96.0,0.4669421487603306,0.5885416666666666,5.236842155456543,4.763157844543457,6.736222743988037,4.240814611532103,0.7115496065214889,6.734566509914792
97,73,0.0125,11,1,tensor(204.6501),121.0,11,11,15,78,5,4,0,1,10,8,1,0,1,10,64.5,66.18376553058624,False,0,0,11,11,121,96.0,0.5330578512396694,0.671875,5.236842155456543,4.763157844543457,6.736222743988037,4.531113291328578,0.7175194737528006,6.754466067352498
98,73,0.0125,11,1,tensor(204.6501),121.0,11,11,14,78,5,4,0,1,10,8,1,0,1,10,64.5,66.18376553058624,False,0,0,11,11,121,96.0,0.5330578512396694,0.671875,5.236842155456543,4.763157844543457,6.736222743988037,4.531113291328578,0.7175194737528006,6.754466067352498
99,74,0.0125,11,1,tensor(204.6501),121.0,11,11,14,49,5,4,0,1,10,10,1,0,1,10,65.5,69.01219260692596,False,0,0,11,11,121,99.0,0.5413223140495868,0.6616161616161617,5.449999809265137,5.0,6.760462284088135,4.566103102760415,0.7234081157774807,6.774094874101431
100,75,0.0125,11,1,tensor(204.6501),121.0,11,11,14,12,5,4,0,1,10,10,1,0,1,10,72.0,62.76955199241638,False,0,0,11,11,121,99.0,0.5950413223140496,0.7272727272727273,5.449999809265137,5.0,6.760462284088135,4.787307364817192,0.7292177132375592,6.79346019896836
101,76,0.0125,11,1,tensor(204.6501),121.0,11,11,14,123,5,4,0,0,10,10,0,0,1,10,72.5,63.35533845424652,False,0,0,11,11,121,99.5,0.5991735537190083,0.7286432160804021,5.0,5.0,7.071167945861816,4.803901200932928,0.7288103056554566,6.812569021916067
102,76,0.0125,11,1,tensor(204.6501),121.0,11,11,13,123,5,4,0,0,10,10,0,0,1,10,72.5,63.35533845424652,False,0,0,11,11,121,99.5,0.5991735537190083,0.7286432160804021,5.0,5.0,7.071167945861816,4.803901200932928,0.7288103056554566,6.812569021916067
103,77,0.0125,11,1,tensor(204.6501),121.0,11,11,13,66,5,4,0,0,10,10,0,0,1,10,72.5,63.35533845424652,False,0,0,11,11,121,99.5,0.5991735537190083,0.7286432160804021,5.0,5.0,7.071167945861816,4.803901200932928,0.7344680138308518,6.831428049167384
104,78,0.0125,11,1,tensor(204.6501),121.0,11,11,13,115,5,4,0,0,10,10,0,0,1,10,72.5,63.35533845424652,False,0,0,11,11,121,99.5,0.5991735537190083,0.7286432160804021,5.0,5.0,7.071167945861816,4.803901200932928,0.7400527172810557,6.850043727334729
105,79,0.0125,11,1,tensor(204.6501),121.0,11,11,13,105,5,4,0,0,10,10,0,0,1,10,73.5,62.5269113779068,False,0,0,11,11,121,99.5,0.6074380165289256,0.7386934673366834,5.0,5.0,7.071167945861816,4.8369180925986965,0.7455662760755127,6.868422256649586
106,79,0.0125,11,1,tensor(204.6501),121.0,11,11,12,105,5,4,0,0,10,10,0,0,1,10,73.5,62.5269113779068,False,0,0,11,11,121,99.5,0.6074380165289256,0.7386934673366834,5.0,5.0,7.071167945861816,4.8369180925986965,0.7455662760755127,6.868422256649586
107,80,0.0125,11,1,tensor(204.6501),121.0,11,11,12,90,5,4,0,0,10,10,0,0,1,10,76.5,59.69848430156708,False,0,0,11,11,121,99.5,0.6322314049586777,0.7688442211055276,5.0,5.0,7.071167945861816,4.934643481859656,0.7510104800885901,6.886569603359844
108,80,0.0125,11,1,tensor(204.6501),121.0,11,11,11,90,5,4,0,0,10,10,0,0,1,10,76.5,59.69848430156708,False,0,0,11,11,121,99.5,0.6322314049586777,0.7688442211055276,5.0,5.0,7.071167945861816,4.934643481859656,0.7510104800885901,6.886569603359844
109,81,0.0125,11,1,tensor(204.6501),121.0,11,11,11,260,5,4,0,0,10,10,0,0,1,10,76.5,59.69848430156708,False,0,0,11,11,121,99.5,0.6322314049586777,0.7688442211055276,5.0,5.0,7.071167945861816,4.934643481859656,0.7563870524877683,6.904491511357104
110,82,0.0125,11,1,tensor(204.6501),121.0,11,11,11,0,5,4,0,0,10,10,0,0,1,10,77.5,58.870057225227356,False,0,0,11,11,121,99.5,0.640495867768595,0.7788944723618091,5.0,5.0,7.071167945861816,4.9667913363905045,0.7616976530078067,6.922193513090566
111,82,0.0125,11,1,tensor(204.6501),121.0,11,11,10,0,5,4,0,0,10,10,0,0,1,10,77.5,58.870057225227356,False,0,0,11,11,121,99.5,0.640495867768595,0.7788944723618091,5.0,5.0,7.071167945861816,4.9667913363905045,0.7616976530078067,6.922193513090566
112,83,0.0125,11,1,tensor(204.6501),121.0,11,11,10,29,5,4,0,0,10,10,0,0,1,10,81.5,54.870057225227356,False,0,0,11,11,121,99.5,0.6735537190082644,0.8190954773869347,5.0,5.0,7.071167945861816,5.093354074083103,0.7669438810264586,6.9396809398194055
113,84,0.0125,11,1,tensor(204.6501),121.0,11,11,10,10,5,4,0,0,10,10,0,0,1,10,81.5,54.870057225227356,False,0,0,11,11,121,99.5,0.6735537190082644,0.8190954773869347,5.0,5.0,7.071167945861816,5.093354074083103,0.7721272784560095,6.956958931251242
114,85,0.0125,11,1,tensor(204.6501),121.0,11,11,10,182,5,4,0,0,10,10,0,0,1,10,88.5,48.041630148887634,False,0,0,11,11,121,99.5,0.731404958677686,0.8894472361809045,5.0,5.0,7.071167945861816,5.30758183425046,0.7772493324636919,6.974032444610183
115,86,0.0125,11,1,tensor(204.6501),121.0,11,11,10,0,5,4,0,0,10,10,0,0,1,10,89.5,47.21320307254791,False,0,0,11,11,121,99.5,0.7396694214876033,0.8994974874371859,5.0,5.0,7.071167945861816,5.337483940345794,0.7823114780330109,6.99090626317458
116,86,0.0125,11,1,tensor(204.6501),121.0,11,11,9,0,5,4,0,0,10,10,0,0,1,10,89.5,47.21320307254791,False,0,0,11,11,121,99.5,0.7396694214876033,0.8994974874371859,5.0,5.0,7.071167945861816,5.337483940345794,0.7823114780330109,6.99090626317458
117,87,0.0125,11,1,tensor(204.6501),121.0,11,11,9,6,5,4,0,0,10,10,0,0,1,10,90.5,46.38477599620819,False,0,0,11,11,121,99.5,0.7479338842975206,0.9095477386934674,5.0,5.0,7.071167945861816,5.367219457003138,0.7873151003769993,7.007585004321208
118,87,0.0125,11,1,tensor(204.6501),121.0,11,11,8,6,5,4,0,0,10,10,0,0,1,10,90.5,46.38477599620819,False,0,0,11,11,121,99.5,0.7479338842975206,0.9095477386934674,5.0,5.0,7.071167945861816,5.367219457003138,0.7873151003769993,7.007585004321208
119,88,0.0125,11,1,tensor(204.6501),121.0,11,11,8,38,5,4,0,0,10,10,0,0,1,10,90.5,46.38477599620819,False,0,0,11,11,121,99.5,0.7479338842975206,0.9095477386934674,5.0,5.0,7.071167945861816,5.367219457003138,0.7922615372135708,7.024073127109778
120,89,0.0125,11,1,tensor(204.6501),121.0,11,11,8,43,5,4,0,0,10,10,0,0,1,10,90.5,46.38477599620819,False,0,0,11,11,121,99.5,0.7479338842975206,0.9095477386934674,5.0,5.0,7.071167945861816,5.367219457003138,0.7971520809123007,7.040374939438879
121,90,0.0125,11,1,tensor(204.6501),121.0,11,11,8,22,5,4,0,0,10,10,0,0,1,10,91.5,46.38477599620819,False,0,0,11,11,121,99.5,0.756198347107438,0.9195979899497487,5.0,5.0,7.071167945861816,5.396791137872286,0.8060521789710177,7.076815597050827
122,90,0.0125,11,1,tensor(204.6501),121.0,11,11,7,22,5,4,0,0,10,10,0,0,1,10,91.5,46.38477599620819,False,0,0,11,11,121,99.5,0.756198347107438,0.9195979899497487,5.0,5.0,7.071167945861816,5.396791137872286,0.8060521789710177,7.076815597050827
123,91,0.0125,11,1,tensor(204.6501),121.0,11,11,7,81,5,4,0,0,10,10,0,0,1,10,91.5,46.38477599620819,False,0,0,11,11,121,99.5,0.756198347107438,0.9195979899497487,5.0,5.0,7.071167945861816,5.396791137872286,0.8108346421317251,7.092757140919852
124,92,0.0125,11,1,tensor(204.6501),121.0,11,11,7,5,5,4,0,0,10,10,0,0,1,10,91.5,46.38477599620819,False,0,0,11,11,121,99.5,0.756198347107438,0.9195979899497487,5.0,5.0,7.071167945861816,5.396791137872286,0.8155648368892199,7.108524456778167
125,93,0.0125,11,1,tensor(204.6501),121.0,11,11,7,28,5,4,0,0,10,10,0,0,1,10,92.5,45.55634891986847,False,0,0,11,11,121,99.5,0.7644628099173554,0.9296482412060302,5.0,5.0,7.071167945861816,5.426201661567752,0.8202438934045253,7.124121311829186
126,93,0.0125,11,1,tensor(204.6501),121.0,11,11,6,28,5,4,0,0,10,10,0,0,1,10,92.5,45.55634891986847,False,0,0,11,11,121,99.5,0.7644628099173554,0.9296482412060302,5.0,5.0,7.071167945861816,5.426201661567752,0.8202438934045253,7.124121311829186
127,94,0.0125,11,1,tensor(204.6501),121.0,11,11,6,0,5,4,0,0,10,10,0,0,1,10,93.5,44.72792184352875,False,0,0,11,11,121,99.5,0.7727272727272727,0.9396984924623115,5.0,5.0,7.071167945861816,5.455453634500474,0.8248729055754072,7.13955135239879
128,94,0.0125,11,1,tensor(204.6501),121.0,11,11,5,0,5,4,0,0,10,10,0,0,1,10,93.5,44.72792184352875,False,0,0,11,11,121,99.5,0.7727272727272727,0.9396984924623115,5.0,5.0,7.071167945861816,5.455453634500474,0.8248729055754072,7.13955135239879
129,95,0.0125,11,1,tensor(204.6501),121.0,11,11,5,0,5,4,0,0,10,10,0,0,1,10,94.5,43.899494767189026,False,0,0,11,11,121,99.5,0.78099173553719,0.949748743718593,5.0,5.0,7.071167945861816,5.484549593573589,0.8294529325714001,7.154818109052101
130,95,0.0125,11,1,tensor(204.6501),121.0,11,11,4,0,5,4,0,0,10,10,0,0,1,10,94.5,43.899494767189026,False,0,0,11,11,121,99.5,0.78099173553719,0.949748743718593,5.0,5.0,7.071167945861816,5.484549593573589,0.8294529325714001,7.154818109052101
131,96,0.0125,11,1,tensor(204.6501),121.0,11,11,4,27,5,4,0,0,10,10,0,0,1,10,94.5,43.899494767189026,False,0,0,11,11,121,99.5,0.78099173553719,0.949748743718593,5.0,5.0,7.071167945861816,5.484549593573589,0.8339850002884619,7.169925001442307
132,97,0.0125,11,1,tensor(204.6501),121.0,11,11,4,0,5,4,0,0,10,10,0,0,1,10,95.5,43.071067690849304,False,0,0,11,11,121,99.5,0.7892561983471075,0.9597989949748744,5.0,5.0,7.071167945861816,5.513492008750172,0.8384701027282541,7.184875342908281
133,97,0.0125,11,1,tensor(204.6501),121.0,11,11,3,0,5,4,0,0,10,10,0,0,1,10,95.5,43.071067690849304,False,0,0,11,11,121,99.5,0.7892561983471075,0.9597989949748744,5.0,5.0,7.071167945861816,5.513492008750172,0.8384701027282541,7.184875342908281
134,98,0.0125,11,1,tensor(204.6501),121.0,11,11,3,70,5,4,0,0,10,10,0,0,1,10,95.5,43.071067690849304,False,0,0,11,11,121,99.5,0.7892561983471075,0.9597989949748744,5.0,5.0,7.071167945861816,5.513492008750172,0.842909203306679,7.199672344836364
135,99,0.0125,11,1,tensor(204.6501),121.0,11,11,3,0,5,4,0,0,10,10,0,0,0,10,96.0,43.65685415267944,False,0,0,11,11,121,100.0,0.7933884297520661,0.96,5.0,5.0,7.071167945861816,5.527906391541368,0.841413867190642,7.214319120800763
136,99,0.0125,11,1,tensor(204.6501),121.0,11,11,2,0,5,4,0,0,10,10,0,0,0,10,96.0,43.65685415267944,False,0,0,11,11,121,100.0,0.7933884297520661,0.96,5.0,5.0,7.071167945861816,5.527906391541368,0.841413867190642,7.214319120800763
137,100,0.0125,11,1,tensor(204.6501),121.0,11,11,2,51,5,4,0,0,10,10,0,0,0,10,96.0,43.65685415267944,False,0,0,11,11,121,100.0,0.7933884297520661,0.96,5.0,5.0,7.071167945861816,5.527906391541368,0.8457637380991764,7.228818690495877
138,101,0.0125,11,1,tensor(204.6501),121.0,11,11,2,85,5,4,0,0,10,10,0,0,0,10,96.0,43.65685415267944,False,0,0,11,11,121,100.0,0.7933884297520661,0.96,5.0,5.0,7.071167945861816,5.527906391541368,0.8500703259922968,7.243173983472948
139,102,0.0125,11,1,tensor(204.6501),121.0,11,11,2,0,5,4,0,0,10,10,0,0,0,10,97.0,42.82842707633972,False,0,0,11,11,121,100.0,0.8016528925619835,0.97,5.0,5.0,7.071167945861816,5.556622981616415,0.8543344837582079,7.25738784269265
140,102,0.0125,11,1,tensor(204.6501),121.0,11,11,1,0,5,4,0,0,10,10,0,0,0,10,97.0,42.82842707633972,False,0,0,11,11,121,100.0,0.8016528925619835,0.97,5.0,5.0,7.071167945861816,5.556622981616415,0.8543344837582079,7.25738784269265
141,103,0.0125,11,1,tensor(204.6501),121.0,11,11,1,59,5,4,0,0,10,10,0,0,0,10,99.0,40.82842707633972,False,0,0,11,11,121,100.0,0.8181818181818182,0.99,5.0,5.0,7.071167945861816,5.613615477764332,0.8585570393217246,7.271463027904371
142,104,0.0125,11,1,tensor(204.6501),121.0,11,11,1,0,5,5,0,0,10,10,0,0,0,10,100.0,40.0,False,0,0,11,11,121,100.0,0.8264462809917356,1.0,5.0,5.0,7.071167945861816,5.641895835477563,0.8627387966090867,7.285402218862245
