,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
10,10,0.5,11,1,tensor(204.6501),121.0,11,11,39,35,4,4,0,4,7,5,2,2,4,5,0.5,19.899494767189026,False,0,2,8,4,32,9.5,0.015625,0.05263157894736842,3.5,4.5,3.5356338024139404,0.3989422804014327,0.5210896782498617,3.690410891970464
11,11,0.5,11,1,tensor(204.6501),121.0,11,11,39,0,4,4,0,4,7,5,2,2,4,5,0.5,19.899494767189026,False,0,2,8,4,32,9.5,0.015625,0.05263157894736842,3.5,4.5,3.5356338024139404,0.3989422804014327,0.4378294855911895,3.751912868997875
12,11,0.5,11,1,tensor(204.6501),121.0,11,11,38,0,4,4,0,4,7,5,2,2,4,5,0.5,19.899494767189026,False,0,2,8,4,32,9.5,0.015625,0.05263157894736842,3.5,4.5,3.5356338024139404,0.3989422804014327,0.4378294855911895,3.751912868997875
13,12,0.5,11,1,tensor(204.6501),121.0,11,11,38,0,4,4,0,4,7,5,2,2,4,5,0.5,19.899494767189026,False,0,2,8,4,32,9.5,0.015625,0.05263157894736842,3.5,4.5,3.5356338024139404,0.3989422804014327,0.4754887502163466,3.8774437510817314
14,12,0.5,11,1,tensor(204.6501),121.0,11,11,37,0,4,4,0,4,7,5,2,2,4,5,0.5,19.899494767189026,False,0,2,8,4,32,9.5,0.015625,0.05263157894736842,3.5,4.5,3.5356338024139404,0.3989422804014327,0.4754887502163466,3.8774437510817314
15,13,0.5,11,1,tensor(204.6501),121.0,11,11,37,4,3,3,0,4,7,5,2,2,4,5,1.0,20.485281229019165,False,0,2,8,4,32,11.0,0.03125,0.09090909090909091,3.5,4.5,3.5356338024139404,0.5641895835477563,0.5101319154423277,3.9929209685016698
16,14,0.5,11,1,tensor(204.6501),121.0,11,11,37,1,3,3,0,4,7,5,2,2,4,5,1.0,20.485281229019165,False,0,2,8,4,32,11.0,0.03125,0.09090909090909091,3.5,4.5,3.5356338024139404,0.5641895835477563,0.5644457187509259,4.211032383086404
17,15,0.5,11,1,tensor(204.6501),121.0,11,11,37,15,3,3,0,4,7,5,2,2,4,5,1.0,20.485281229019165,False,0,2,8,4,32,11.0,0.03125,0.09090909090909091,3.5,4.5,3.5356338024139404,0.5641895835477563,0.4947532580105862,4.245926548164834
18,15,0.5,11,1,tensor(204.6501),121.0,11,11,36,15,3,3,0,4,7,5,2,2,4,5,1.0,20.485281229019165,False,0,2,8,4,32,11.0,0.03125,0.09090909090909091,3.5,4.5,3.5356338024139404,0.5641895835477563,0.4947532580105862,4.245926548164834
19,16,0.5,11,1,tensor(204.6501),121.0,11,11,36,9,3,3,0,4,7,5,2,2,4,5,1.0,20.485281229019165,False,0,2,8,4,32,11.0,0.03125,0.09090909090909091,3.5,4.5,3.5356338024139404,0.5641895835477563,0.5034215715337917,4.339035952556318
20,16,0.5,11,1,tensor(204.6501),121.0,11,11,35,9,3,3,0,4,7,5,2,2,4,5,1.0,20.485281229019165,False,0,2,8,4,32,11.0,0.03125,0.09090909090909091,3.5,4.5,3.5356338024139404,0.5641895835477563,0.5034215715337917,4.339035952556318
21,17,0.5,11,1,tensor(204.6501),121.0,11,11,35,2,3,2,0,4,7,5,3,1,4,5,1.5,21.899494767189026,False,0,1,8,5,40,13.5,0.0375,0.1111111111111111,3.5,4.5,3.5356338024139404,0.690988298942671,0.4677426023029859,4.3799440916109145
22,18,0.5,11,1,tensor(204.6501),121.0,11,11,35,0,3,2,0,4,7,5,3,1,4,5,1.5,21.899494767189026,False,0,1,8,5,40,13.5,0.0375,0.1111111111111111,3.5,4.5,3.5356338024139404,0.690988298942671,0.4239713331599177,4.427211587857189
23,18,0.5,11,1,tensor(204.6501),121.0,11,11,34,0,3,2,0,4,7,5,3,1,4,5,1.5,21.899494767189026,False,0,1,8,5,40,13.5,0.0375,0.1111111111111111,3.5,4.5,3.5356338024139404,0.690988298942671,0.4239713331599177,4.427211587857189
24,19,0.5,11,1,tensor(204.6501),121.0,11,11,34,2,3,2,0,0,7,5,0,0,4,5,1.5,28.727921843528748,False,0,0,8,6,48,19.5,0.03125,0.07692307692307693,3.5,2.5,4.301262855529785,0.690988298942671,0.46112243913529327,4.573965861733431
25,20,0.5,11,1,tensor(204.6501),121.0,11,11,34,2,3,2,0,0,7,5,0,0,4,5,1.5,28.727921843528748,False,0,0,8,6,48,19.5,0.03125,0.07692307692307693,3.5,2.5,4.301262855529785,0.690988298942671,0.42288186904958863,4.614409345247941
26,20,0.5,11,1,tensor(204.6501),121.0,11,11,33,2,3,2,0,0,7,5,0,0,4,5,1.5,28.727921843528748,False,0,0,8,6,48,19.5,0.03125,0.07692307692307693,3.5,2.5,4.301262855529785,0.690988298942671,0.42288186904958863,4.614409345247941
27,21,0.5,11,1,tensor(204.6501),121.0,11,11,33,5,2,2,0,0,7,5,0,0,4,5,2.0,30.14213538169861,False,0,0,8,6,48,20.0,0.041666666666666664,0.1,3.5,2.5,4.301262855529785,0.7978845608028654,0.4302483150420148,4.684798673139339
28,21,0.5,11,1,tensor(204.6501),121.0,11,11,32,5,2,2,0,0,7,5,0,0,4,5,2.0,30.14213538169861,False,0,0,8,6,48,20.0,0.041666666666666664,0.1,3.5,2.5,4.301262855529785,0.7978845608028654,0.4302483150420148,4.684798673139339
29,22,0.5,11,1,tensor(204.6501),121.0,11,11,32,1,2,2,0,0,7,5,0,0,4,5,2.0,30.14213538169861,False,0,0,8,6,48,20.0,0.041666666666666664,0.1,3.5,2.5,4.301262855529785,0.7978845608028654,0.43782948559118934,4.751912868997873
30,23,0.5,11,1,tensor(204.6501),121.0,11,11,32,17,2,2,0,0,7,5,0,0,4,5,2.0,30.14213538169861,False,0,0,8,6,48,20.0,0.041666666666666664,0.1,3.5,2.5,4.301262855529785,0.7978845608028654,0.4060910863844102,4.788819314406402
31,23,0.5,11,1,tensor(204.6501),121.0,11,11,31,17,2,2,0,0,7,5,0,0,4,5,2.0,30.14213538169861,False,0,0,8,6,48,20.0,0.041666666666666664,0.1,3.5,2.5,4.301262855529785,0.7978845608028654,0.4060910863844102,4.788819314406402
32,24,0.5,11,1,tensor(204.6501),121.0,11,11,31,0,2,2,0,0,7,5,0,0,4,5,2.0,30.14213538169861,False,0,0,8,6,48,20.0,0.041666666666666664,0.1,3.5,2.5,4.301262855529785,0.7978845608028654,0.37891032175013856,4.827675914306277
33,24,0.5,11,1,tensor(204.6501),121.0,11,11,30,0,2,2,0,0,7,5,0,0,4,5,2.0,30.14213538169861,False,0,0,8,6,48,20.0,0.041666666666666664,0.1,3.5,2.5,4.301262855529785,0.7978845608028654,0.37891032175013856,4.827675914306277
34,25,0.5,11,1,tensor(204.6501),121.0,11,11,30,0,1,2,0,0,7,5,0,0,4,5,6.5,26.727921843528748,False,0,0,8,6,48,20.0,0.13541666666666666,0.325,3.5,2.5,4.301262855529785,1.438406847937898,0.39657842846620894,4.8865696033598445
35,25,0.5,11,1,tensor(204.6501),121.0,11,11,29,0,1,2,0,0,7,5,0,0,4,5,6.5,26.727921843528748,False,0,0,8,6,48,20.0,0.13541666666666666,0.325,3.5,2.5,4.301262855529785,1.438406847937898,0.39657842846620894,4.8865696033598445
36,26,0.5,11,1,tensor(204.6501),121.0,11,11,29,6,1,3,0,0,7,5,0,0,4,6,7.0,28.14213538169861,False,0,0,8,7,56,23.5,0.125,0.2978723404255319,3.5,2.5,4.301262855529785,1.4927053303604616,0.38225599720623016,4.9241692066267015
37,27,0.5,11,1,tensor(204.6501),121.0,11,11,29,0,1,3,0,0,7,5,0,0,4,6,7.5,29.55634891986847,False,0,0,8,7,56,25.5,0.13392857142857142,0.29411764705882354,3.5,2.5,4.301262855529785,1.5450968080927583,0.3985903324129431,4.978616990649077
38,27,0.5,11,1,tensor(204.6501),121.0,11,11,28,0,1,3,0,0,7,5,0,0,4,6,7.5,29.55634891986847,False,0,0,8,7,56,25.5,0.13392857142857142,0.29411764705882354,3.5,2.5,4.301262855529785,1.5450968080927583,0.3985903324129431,4.978616990649077
39,28,0.5,11,1,tensor(204.6501),121.0,11,11,28,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.41433055838118377,5.031084410543212
40,28,0.5,11,1,tensor(204.6501),121.0,11,11,27,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.41433055838118377,5.031084410543212
41,29,0.5,11,1,tensor(204.6501),121.0,11,11,27,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.39121648876107323,5.065499744766992
42,29,0.5,11,1,tensor(204.6501),121.0,11,11,26,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.39121648876107323,5.065499744766992
43,30,0.5,11,1,tensor(204.6501),121.0,11,11,26,4,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4053247125912426,5.158140765873108
44,31,0.5,11,1,tensor(204.6501),121.0,11,11,26,4,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.41951642702475006,5.205446480651465
45,31,0.5,11,1,tensor(204.6501),121.0,11,11,25,4,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.41951642702475006,5.205446480651465
46,32,0.5,11,1,tensor(204.6501),121.0,11,11,25,14,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.433257533908687,5.251250170264588
47,32,0.5,11,1,tensor(204.6501),121.0,11,11,24,14,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.433257533908687,5.251250170264588
48,33,0.5,11,1,tensor(204.6501),121.0,11,11,24,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4114325363844061,5.279136761009062
49,33,0.5,11,1,tensor(204.6501),121.0,11,11,23,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4114325363844061,5.279136761009062
50,34,0.5,11,1,tensor(204.6501),121.0,11,11,23,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.42390718813290174,5.361206738901584
51,34,0.5,11,1,tensor(204.6501),121.0,11,11,22,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.42390718813290174,5.361206738901584
52,35,0.5,11,1,tensor(204.6501),121.0,11,11,22,2,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4039784866105868,5.3865696033598445
53,35,0.5,11,1,tensor(204.6501),121.0,11,11,21,2,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4039784866105868,5.3865696033598445
54,36,0.5,11,1,tensor(204.6501),121.0,11,11,21,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.41617108195979063,5.42721158785719
55,36,0.5,11,1,tensor(204.6501),121.0,11,11,20,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.41617108195979063,5.42721158785719
56,37,0.5,11,1,tensor(204.6501),121.0,11,11,20,1,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4276684658605437,5.5019346159895255
57,37,0.5,11,1,tensor(204.6501),121.0,11,11,19,1,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4276684658605437,5.5019346159895255
58,38,0.5,11,1,tensor(204.6501),121.0,11,11,19,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.41606142772551385,5.524198024957974
59,38,0.5,11,1,tensor(204.6501),121.0,11,11,18,0,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.41606142772551385,5.524198024957974
60,39,0.5,11,1,tensor(204.6501),121.0,11,11,18,15,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4273038393511124,5.5616727303766345
61,39,0.5,11,1,tensor(204.6501),121.0,11,11,17,15,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4273038393511124,5.5616727303766345
62,40,0.5,11,1,tensor(204.6501),121.0,11,11,17,1,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4376357031114781,5.630263775111606
63,40,0.5,11,1,tensor(204.6501),121.0,11,11,16,1,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.4376357031114781,5.630263775111606
64,41,0.5,11,1,tensor(204.6501),121.0,11,11,16,1,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.45446293049710995,5.696587957174403
65,41,0.5,11,1,tensor(204.6501),121.0,11,11,15,1,1,3,0,0,7,5,0,0,4,6,7.5,31.55634891986847,False,0,0,8,7,56,28.5,0.13392857142857142,0.2631578947368421,3.5,2.5,4.301262855529785,1.5450968080927583,0.45446293049710995,5.696587957174403
66,42,0.5,11,1,tensor(204.6501),121.0,11,11,15,0,1,3,0,0,7,5,0,0,0,6,7.5,33.55634891986847,False,0,0,8,7,56,30.5,0.13392857142857142,0.2459016393442623,3.142857074737549,3.0,4.344930648803711,1.5450968080927583,0.4707819248506687,5.76080021986186
67,42,0.5,11,1,tensor(204.6501),121.0,11,11,14,0,1,3,0,0,7,5,0,0,0,6,7.5,33.55634891986847,False,0,0,8,7,56,30.5,0.13392857142857142,0.2459016393442623,3.142857074737549,3.0,4.344930648803711,1.5450968080927583,0.4707819248506687,5.76080021986186
68,43,0.5,11,1,tensor(204.6501),121.0,11,11,14,1,1,3,0,0,7,5,0,0,0,6,7.5,33.55634891986847,False,0,0,8,7,56,30.5,0.13392857142857142,0.2459016393442623,3.142857074737549,3.0,4.344930648803711,1.5450968080927583,0.4809661244276701,5.794747551785198
69,44,0.5,11,1,tensor(204.6501),121.0,11,11,14,2,1,3,0,0,7,5,0,0,0,6,7.5,33.55634891986847,False,0,0,8,7,56,30.5,0.13392857142857142,0.2459016393442623,3.142857074737549,3.0,4.344930648803711,1.5450968080927583,0.48986311685901335,5.856206179903581
70,45,0.5,11,1,tensor(204.6501),121.0,11,11,14,2,1,2,0,0,7,5,0,0,0,6,11.0,30.14213538169861,False,0,0,8,7,56,30.5,0.19642857142857142,0.36065573770491804,3.142857074737549,3.0,4.344930648803711,1.8712051592547776,0.499589560166726,5.888627657595957
71,46,0.5,11,1,tensor(204.6501),121.0,11,11,14,3,1,2,0,0,7,5,0,0,0,6,11.0,30.14213538169861,False,0,0,8,7,56,30.5,0.19642857142857142,0.36065573770491804,3.142857074737549,3.0,4.344930648803711,1.8712051592547776,0.5081339627451943,5.947560409334485
72,47,0.5,11,1,tensor(204.6501),121.0,11,11,14,6,1,2,0,0,7,5,0,0,0,6,11.0,30.14213538169861,False,0,0,8,7,56,30.5,0.19642857142857142,0.36065573770491804,3.142857074737549,3.0,4.344930648803711,1.8712051592547776,0.488615897636936,5.958266312706436
73,48,0.5,11,1,tensor(204.6501),121.0,11,11,14,0,1,2,0,0,7,5,0,0,0,6,11.0,30.14213538169861,False,0,0,8,7,56,30.5,0.19642857142857142,0.36065573770491804,3.142857074737549,3.0,4.344930648803711,1.8712051592547776,0.49772799234999127,5.988639961749954
74,48,0.5,11,1,tensor(204.6501),121.0,11,11,13,0,1,2,0,0,7,5,0,0,0,6,11.0,30.14213538169861,False,0,0,8,7,56,30.5,0.19642857142857142,0.36065573770491804,3.142857074737549,3.0,4.344930648803711,1.8712051592547776,0.49772799234999127,5.988639961749954
75,49,0.5,11,1,tensor(204.6501),121.0,11,11,13,1,1,2,0,0,7,5,0,0,0,6,11.0,30.14213538169861,False,0,0,8,7,56,30.5,0.19642857142857142,0.36065573770491804,3.142857074737549,3.0,4.344930648803711,1.8712051592547776,0.5117148026752043,6.043700341678992
76,49,0.5,11,1,tensor(204.6501),121.0,11,11,12,1,1,2,0,0,7,5,0,0,0,6,11.0,30.14213538169861,False,0,0,8,7,56,30.5,0.19642857142857142,0.36065573770491804,3.142857074737549,3.0,4.344930648803711,1.8712051592547776,0.5117148026752043,6.043700341678992
77,50,0.5,11,1,tensor(204.6501),121.0,11,11,12,1,2,2,0,0,7,5,0,0,0,6,12.5,42.041630148887634,False,0,0,8,7,56,40.5,0.22321428571428573,0.30864197530864196,3.5,3.0,4.609872341156006,1.9947114020071635,0.520458706373059,6.072846687338508
78,51,0.5,11,1,tensor(204.6501),121.0,11,11,12,3,2,2,0,0,7,5,0,0,0,6,12.5,42.041630148887634,False,0,0,8,7,56,40.5,0.22321428571428573,0.30864197530864196,3.5,3.0,4.609872341156006,1.9947114020071635,0.5290294520320903,6.101415839535279
79,52,0.5,11,1,tensor(204.6501),121.0,11,11,12,0,2,3,0,0,7,5,0,0,0,10,14.0,61.94112491607666,False,0,0,8,11,88,65.0,0.1590909090909091,0.2153846153846154,3.5,5.0,6.103377819061279,2.111004122822376,0.5374337648829696,6.129430215704876
80,52,0.5,11,1,tensor(204.6501),121.0,11,11,11,0,2,3,0,0,7,5,0,0,0,10,14.0,61.94112491607666,False,0,0,8,11,88,65.0,0.1590909090909091,0.2153846153846154,3.5,5.0,6.103377819061279,2.111004122822376,0.5374337648829696,6.129430215704876
81,53,0.5,11,1,tensor(204.6501),121.0,11,11,11,1,2,3,0,0,7,5,0,0,0,10,14.0,61.94112491607666,False,0,0,8,11,88,65.0,0.1590909090909091,0.2153846153846154,3.5,5.0,6.103377819061279,2.111004122822376,0.5505689458576957,6.181365752367455
82,53,0.5,11,1,tensor(204.6501),121.0,11,11,10,1,2,3,0,0,7,5,0,0,0,10,14.0,61.94112491607666,False,0,0,8,11,88,65.0,0.1590909090909091,0.2153846153846154,3.5,5.0,6.103377819061279,2.111004122822376,0.5505689458576957,6.181365752367455
83,54,0.5,11,1,tensor(204.6501),121.0,11,11,10,0,1,3,0,0,7,5,0,0,0,10,15.0,61.11269783973694,False,0,0,8,11,88,65.0,0.17045454545454544,0.23076923076923078,3.5,5.0,6.103377819061279,2.1850968611841584,0.5586590601377763,6.208332799967724
84,54,0.5,11,1,tensor(204.6501),121.0,11,11,9,0,1,3,0,0,7,5,0,0,0,10,15.0,61.11269783973694,False,0,0,8,11,88,65.0,0.17045454545454544,0.23076923076923078,3.5,5.0,6.103377819061279,2.1850968611841584,0.5586590601377763,6.208332799967724
85,55,0.5,11,1,tensor(204.6501),121.0,11,11,9,0,2,3,0,0,10,10,0,0,0,10,16.0,79.5979790687561,False,0,0,11,11,121,91.0,0.1322314049586777,0.17582417582417584,5.0,5.0,7.071167945861816,2.256758334191025,0.5666007235461344,6.234805011328916
86,55,0.5,11,1,tensor(204.6501),121.0,11,11,8,0,2,3,0,0,10,10,0,0,0,10,16.0,79.5979790687561,False,0,0,11,11,121,91.0,0.1322314049586777,0.17582417582417584,5.0,5.0,7.071167945861816,2.256758334191025,0.5666007235461344,6.234805011328916
87,56,0.5,11,1,tensor(204.6501),121.0,11,11,8,0,2,3,0,0,10,10,0,0,0,10,17.0,78.76955199241638,False,0,0,11,11,121,91.0,0.14049586776859505,0.18681318681318682,5.0,5.0,7.071167945861816,2.326213245840639,0.5743992861060179,6.260800219861863
88,56,0.5,11,1,tensor(204.6501),121.0,11,11,7,0,2,3,0,0,10,10,0,0,0,10,17.0,78.76955199241638,False,0,0,11,11,121,91.0,0.14049586776859505,0.18681318681318682,5.0,5.0,7.071167945861816,2.326213245840639,0.5743992861060179,6.260800219861863
89,57,0.5,11,1,tensor(204.6501),121.0,11,11,7,2,2,3,0,0,10,10,0,0,0,10,18.0,78.76955199241638,False,0,0,11,11,121,91.0,0.1487603305785124,0.1978021978021978,5.0,5.0,7.071167945861816,2.393653682408596,0.5867903852159945,6.309988169358178
90,58,0.5,11,1,tensor(204.6501),121.0,11,11,7,0,2,3,0,0,10,10,0,0,0,10,19.0,77.94112491607666,False,0,0,11,11,121,91.0,0.15702479338842976,0.2087912087912088,5.0,5.0,7.071167945861816,2.4592453796829674,0.5943176795048434,6.335079150321006
