,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
23,21,0.003125,11,1,tensor(204.6501),121.0,11,11,37,733,4,5,0,9,10,2,4,2,1,10,3.5,47.012192606925964,False,0,2,11,9,99,49.0,0.03535353535353535,0.07142857142857142,5.0,5.5,6.103377819061279,1.055502061411188,0.5339850002884632,4.942085259554218
24,22,0.003125,11,1,tensor(204.6501),121.0,11,11,37,339,4,5,0,9,10,2,4,2,1,10,3.5,49.840619683265686,False,0,2,11,9,99,51.5,0.03535353535353535,0.06796116504854369,5.0,5.5,6.103377819061279,1.055502061411188,0.5496798471101789,5.055754157608496
25,23,0.003125,11,1,tensor(204.6501),121.0,11,11,37,309,4,5,0,6,10,2,4,2,1,10,3.5,51.840619683265686,False,0,2,11,9,99,55.0,0.03535353535353535,0.06363636363636363,5.0,5.5,6.103377819061279,1.055502061411188,0.556365860127708,5.119884495028211
26,23,0.003125,11,1,tensor(204.6501),121.0,11,11,36,309,4,5,0,6,10,2,4,2,1,10,3.5,51.840619683265686,False,0,2,11,9,99,55.0,0.03535353535353535,0.06363636363636363,5.0,5.5,6.103377819061279,1.055502061411188,0.556365860127708,5.119884495028211
27,24,0.003125,11,1,tensor(204.6501),121.0,11,11,36,611,3,5,0,5,10,2,4,2,1,10,4.0,53.25483322143555,False,0,2,11,9,99,57.0,0.04040404040404041,0.07017543859649122,5.0,5.5,6.103377819061279,1.1283791670955126,0.5257387842692653,5.128693921346324
28,24,0.003125,11,1,tensor(204.6501),121.0,11,11,35,611,3,5,0,5,10,2,4,2,1,10,4.0,53.25483322143555,False,0,2,11,9,99,57.0,0.04040404040404041,0.07017543859649122,5.0,5.5,6.103377819061279,1.1283791670955126,0.5257387842692653,5.128693921346324
29,25,0.003125,11,1,tensor(204.6501),121.0,11,11,35,8,3,5,0,5,10,1,10,1,1,10,4.0,55.25483322143555,False,0,1,11,10,110,60.0,0.03636363636363636,0.06666666666666667,5.0,5.0,6.403224468231201,1.1283791670955126,0.5006756065718393,5.143856189774722
30,25,0.003125,11,1,tensor(204.6501),121.0,11,11,34,8,3,5,0,5,10,1,10,1,1,10,4.0,55.25483322143555,False,0,1,11,10,110,60.0,0.03636363636363636,0.06666666666666667,5.0,5.0,6.403224468231201,1.1283791670955126,0.5006756065718393,5.143856189774722
31,26,0.003125,11,1,tensor(204.6501),121.0,11,11,34,1108,4,5,0,5,10,1,10,1,1,10,4.5,55.840619683265686,False,0,1,11,10,110,61.5,0.04090909090909091,0.07317073170731707,5.0,5.0,6.403224468231201,1.196826841204298,0.5176506650817492,5.200439718141087
32,26,0.003125,11,1,tensor(204.6501),121.0,11,11,33,1108,4,5,0,5,10,1,10,1,1,10,4.5,55.840619683265686,False,0,1,11,10,110,61.5,0.04090909090909091,0.07317073170731707,5.0,5.0,6.403224468231201,1.196826841204298,0.5176506650817492,5.200439718141087
33,27,0.003125,11,1,tensor(204.6501),121.0,11,11,33,85,4,5,0,5,10,1,10,1,1,10,4.5,58.66904675960541,False,0,1,11,10,110,61.5,0.04090909090909091,0.07317073170731707,5.0,5.0,6.403224468231201,1.196826841204298,0.5339850002884629,5.2548875021634665
34,28,0.003125,11,1,tensor(204.6501),121.0,11,11,33,627,4,5,0,5,10,1,10,1,1,10,5.0,59.25483322143555,False,0,1,11,10,110,62.0,0.045454545454545456,0.08064516129032258,5.0,5.0,6.403224468231201,1.2615662610100802,0.511924549423316,5.270354631335715
35,28,0.003125,11,1,tensor(204.6501),121.0,11,11,32,627,4,5,0,5,10,1,10,1,1,10,5.0,59.25483322143555,False,0,1,11,10,110,62.0,0.045454545454545456,0.08064516129032258,5.0,5.0,6.403224468231201,1.2615662610100802,0.511924549423316,5.270354631335715
36,29,0.003125,11,1,tensor(204.6501),121.0,11,11,32,3,4,5,0,5,10,1,10,1,1,10,5.0,62.08326029777527,False,0,1,11,10,110,64.0,0.045454545454545456,0.078125,5.0,5.0,6.403224468231201,1.2615662610100802,0.4817136506217095,5.289229233252603
37,29,0.003125,11,1,tensor(204.6501),121.0,11,11,31,3,4,5,0,5,10,1,10,1,1,10,5.0,62.08326029777527,False,0,1,11,10,110,64.0,0.045454545454545456,0.078125,5.0,5.0,6.403224468231201,1.2615662610100802,0.4817136506217095,5.289229233252603
38,30,0.003125,11,1,tensor(204.6501),121.0,11,11,31,26,3,5,0,5,10,1,10,1,1,10,5.5,62.66904675960541,False,0,1,11,10,110,64.0,0.05,0.0859375,5.0,5.0,6.403224468231201,1.3231418571003069,0.4963865307659936,5.33813883373355
39,31,0.003125,11,1,tensor(204.6501),121.0,11,11,31,218,3,5,0,5,10,1,10,1,1,10,5.5,62.66904675960541,False,0,1,11,10,110,64.0,0.05,0.0859375,5.0,5.0,6.403224468231201,1.3231418571003069,0.506925657596989,5.420639212457604
40,31,0.003125,11,1,tensor(204.6501),121.0,11,11,30,218,3,5,0,5,10,1,10,1,1,10,5.5,62.66904675960541,False,0,1,11,10,110,64.0,0.05,0.0859375,5.0,5.0,6.403224468231201,1.3231418571003069,0.506925657596989,5.420639212457604
41,32,0.003125,11,1,tensor(204.6501),121.0,11,11,30,297,2,6,0,5,10,1,10,1,1,10,8.5,60.66904675960541,False,0,1,11,10,110,64.0,0.07727272727272727,0.1328125,5.0,5.0,6.403224468231201,1.6448811606198852,0.5206667644809266,5.466442902070729
42,33,0.003125,11,1,tensor(204.6501),121.0,11,11,30,620,2,6,0,5,10,1,10,1,1,10,8.5,60.66904675960541,False,0,1,11,10,110,64.0,0.07727272727272727,0.1328125,5.0,5.0,6.403224468231201,1.6448811606198852,0.4930835878940672,5.481628678316523
43,33,0.003125,11,1,tensor(204.6501),121.0,11,11,29,620,2,6,0,5,10,1,10,1,1,10,8.5,60.66904675960541,False,0,1,11,10,110,64.0,0.07727272727272727,0.1328125,5.0,5.0,6.403224468231201,1.6448811606198852,0.4930835878940672,5.481628678316523
44,34,0.003125,11,1,tensor(204.6501),121.0,11,11,29,309,3,6,0,5,10,1,10,1,1,10,9.5,59.840619683265686,False,0,1,11,10,110,64.0,0.08636363636363636,0.1484375,5.0,5.0,6.403224468231201,1.738949084575512,0.5060042044616332,5.524697400208408
45,35,0.003125,11,1,tensor(204.6501),121.0,11,11,29,149,3,6,0,5,10,1,10,1,1,10,9.5,59.840619683265686,False,0,1,11,10,110,64.0,0.08636363636363636,0.1484375,5.0,5.0,6.403224468231201,1.738949084575512,0.5249632909119922,5.59858274461289
46,35,0.003125,11,1,tensor(204.6501),121.0,11,11,28,149,3,6,0,5,10,1,10,1,1,10,9.5,59.840619683265686,False,0,1,11,10,110,64.0,0.08636363636363636,0.1484375,5.0,5.0,6.403224468231201,1.738949084575512,0.5249632909119922,5.59858274461289
47,36,0.003125,11,1,tensor(204.6501),121.0,11,11,28,611,3,6,0,5,10,1,10,1,1,10,10.5,59.840619683265686,False,0,1,11,10,110,64.0,0.09545454545454546,0.1640625,5.0,5.0,6.403224468231201,1.828183197857863,0.5371558862611964,5.6392247291102375
48,37,0.003125,11,1,tensor(204.6501),121.0,11,11,28,666,3,6,0,5,10,1,10,1,1,10,11.5,59.012192606925964,False,0,1,11,10,110,64.0,0.10454545454545454,0.1796875,5.0,5.0,6.403224468231201,1.913259964331453,0.5490143955171877,5.678753093296877
49,38,0.003125,11,1,tensor(204.6501),121.0,11,11,28,337,3,6,0,5,10,1,10,1,1,10,12.5,58.18376553058624,False,0,1,11,10,110,64.0,0.11363636363636363,0.1953125,5.0,5.0,6.403224468231201,1.9947114020071635,0.5605566398615784,5.717227241111511
50,39,0.003125,11,1,tensor(204.6501),121.0,11,11,28,218,3,6,0,5,10,1,10,1,1,10,13.5,57.35533845424652,False,0,1,11,10,110,64.0,0.12272727272727273,0.2109375,5.0,5.0,6.403224468231201,2.072964896828013,0.5717990514871777,5.754701946530175
51,40,0.003125,11,1,tensor(204.6501),121.0,11,11,28,1520,3,6,0,5,10,1,10,1,1,10,13.5,57.35533845424652,False,0,1,11,10,110,64.0,0.12272727272727273,0.2109375,5.0,5.0,6.403224468231201,2.072964896828013,0.5888968687611258,5.821928094887361
52,41,0.003125,11,1,tensor(204.6501),121.0,11,11,28,460,4,5,0,5,10,1,10,1,1,10,15.5,57.35533845424652,False,0,1,11,10,110,64.0,0.1409090909090909,0.2421875,5.0,5.0,6.403224468231201,2.221216611645239,0.5995840416803424,5.857552004618082
53,42,0.003125,11,1,tensor(204.6501),121.0,11,11,28,114,4,5,0,5,10,1,10,1,1,10,16.0,65.5979790687561,False,0,1,11,10,110,72.5,0.14545454545454545,0.2206896551724138,5.0,5.0,6.403224468231201,2.256758334191025,0.6100136671285452,5.89231742277876
54,43,0.003125,11,1,tensor(204.6501),121.0,11,11,28,478,4,5,0,5,10,1,10,1,1,10,16.0,65.5979790687561,False,0,1,11,10,110,72.5,0.14545454545454545,0.2206896551724138,5.0,5.0,6.403224468231201,2.256758334191025,0.6108869262663984,5.926264754702096
55,44,0.003125,11,1,tensor(204.6501),121.0,11,11,28,554,4,5,0,5,10,1,10,1,1,10,16.0,65.5979790687561,False,0,1,11,10,110,72.5,0.14545454545454545,0.2206896551724138,5.0,5.0,6.403224468231201,2.256758334191025,0.5833369050013001,5.93113985445411
56,44,0.003125,11,1,tensor(204.6501),121.0,11,11,27,554,4,5,0,5,10,1,10,1,1,10,16.0,65.5979790687561,False,0,1,11,10,110,72.5,0.14545454545454545,0.2206896551724138,5.0,5.0,6.403224468231201,2.256758334191025,0.5833369050013001,5.93113985445411
57,45,0.003125,11,1,tensor(204.6501),121.0,11,11,27,215,4,5,0,5,10,8,4,1,1,10,16.0,67.5979790687561,False,0,1,11,10,110,77.5,0.14545454545454545,0.2064516129032258,5.0,5.0,6.403224468231201,2.256758334191025,0.5666471399706968,5.9383954943714174
58,46,0.003125,11,1,tensor(204.6501),121.0,11,11,27,170,4,6,0,5,10,8,4,1,1,10,25.0,60.76955199241638,False,0,1,11,10,110,77.5,0.22727272727272727,0.3225806451612903,5.0,5.0,6.403224468231201,2.8209479177387813,0.5816045762911357,5.997328246109942
59,47,0.003125,11,1,tensor(204.6501),121.0,11,11,27,348,4,6,0,5,10,8,4,1,1,10,25.5,62.18376553058624,False,0,1,11,10,110,77.5,0.2318181818181818,0.32903225806451614,5.0,5.0,6.403224468231201,2.849017742606504,0.5909126449773225,6.028355141730566
60,47,0.003125,11,1,tensor(204.6501),121.0,11,11,26,348,4,6,0,5,10,8,4,1,1,10,25.5,62.18376553058624,False,0,1,11,10,110,77.5,0.2318181818181818,0.32903225806451614,5.0,5.0,6.403224468231201,2.849017742606504,0.5909126449773225,6.028355141730566
61,48,0.003125,11,1,tensor(204.6501),121.0,11,11,26,85,4,6,0,5,10,8,3,0,1,10,25.5,65.01219260692596,False,0,0,11,11,121,84.5,0.21074380165289255,0.30177514792899407,5.0,5.0,6.403224468231201,2.849017742606504,0.5970252656605952,6.084962500721156
62,48,0.003125,11,1,tensor(204.6501),121.0,11,11,25,85,4,6,0,5,10,8,3,0,1,10,25.5,65.01219260692596,False,0,0,11,11,121,84.5,0.21074380165289255,0.30177514792899407,5.0,5.0,6.403224468231201,2.849017742606504,0.5970252656605952,6.084962500721156
63,49,0.003125,11,1,tensor(204.6501),121.0,11,11,25,214,4,6,0,5,10,8,3,0,1,10,25.5,65.01219260692596,False,0,0,11,11,121,84.5,0.21074380165289255,0.30177514792899407,5.0,5.0,6.403224468231201,2.849017742606504,0.6059494686788104,6.114709844115206
64,50,0.003125,11,1,tensor(204.6501),121.0,11,11,25,53,4,6,0,5,10,8,3,0,1,10,26.0,65.5979790687561,False,0,0,11,11,121,84.5,0.21487603305785125,0.3076923076923077,5.0,5.0,6.403224468231201,2.876813695875796,0.6146933723766659,6.143856189774724
65,50,0.003125,11,1,tensor(204.6501),121.0,11,11,24,53,4,6,0,5,10,8,3,0,1,10,26.0,65.5979790687561,False,0,0,11,11,121,84.5,0.21487603305785125,0.3076923076923077,5.0,5.0,6.403224468231201,2.876813695875796,0.6146933723766659,6.143856189774724
66,51,0.003125,11,1,tensor(204.6501),121.0,11,11,24,8,4,6,0,5,10,8,3,0,1,10,29.0,63.5979790687561,False,0,0,11,11,121,84.5,0.2396694214876033,0.3431952662721893,5.0,5.0,6.403224468231201,3.0382538898732494,0.6232641180356969,6.172425341971495
67,52,0.003125,11,1,tensor(204.6501),121.0,11,11,24,77,4,6,0,2,10,8,3,0,1,10,29.5,69.84061968326569,False,0,0,11,11,121,89.0,0.24380165289256198,0.33146067415730335,5.0,5.0,6.403224468231201,3.064333800750471,0.6316684308865758,6.200439718141089
68,53,0.003125,11,1,tensor(204.6501),121.0,11,11,24,13,4,6,0,2,10,8,3,0,1,10,30.0,71.25483322143555,False,0,0,11,11,121,89.0,0.24793388429752067,0.33707865168539325,5.0,5.0,6.403224468231201,3.0901936161855166,0.6449752591202048,6.253233491098182
69,54,0.003125,11,1,tensor(204.6501),121.0,11,11,24,403,4,6,0,2,10,8,3,0,1,10,30.0,71.25483322143555,False,0,0,11,11,121,89.0,0.24793388429752067,0.33707865168539325,5.0,5.0,6.403224468231201,3.0901936161855166,0.6452651222001579,6.280200538698449
70,54,0.003125,11,1,tensor(204.6501),121.0,11,11,23,403,4,6,0,2,10,8,3,0,1,10,30.0,71.25483322143555,False,0,0,11,11,121,89.0,0.24793388429752067,0.33707865168539325,5.0,5.0,6.403224468231201,3.0901936161855166,0.6452651222001579,6.280200538698449
71,55,0.003125,11,1,tensor(204.6501),121.0,11,11,23,205,4,6,0,2,10,8,3,0,1,10,31.5,77.49747383594513,False,0,0,11,11,121,91.0,0.2603305785123967,0.34615384615384615,5.0,5.0,6.403224468231201,3.166506184233564,0.6532067856085156,6.306672750059642
72,56,0.003125,11,1,tensor(204.6501),121.0,11,11,23,145,4,6,0,2,10,8,3,0,1,10,31.5,79.49747383594513,False,0,0,11,11,121,91.5,0.2603305785123967,0.3442622950819672,5.0,5.0,6.403224468231201,3.166506184233564,0.6658963082164934,6.357122758833059
73,56,0.003125,11,1,tensor(204.6501),121.0,11,11,22,145,4,6,0,2,10,8,3,0,1,10,31.5,79.49747383594513,False,0,0,11,11,121,91.5,0.2603305785123967,0.3442622950819672,5.0,5.0,6.403224468231201,3.166506184233564,0.6658963082164934,6.357122758833059
74,57,0.003125,11,1,tensor(204.6501),121.0,11,11,22,372,4,6,0,2,10,8,3,0,1,10,32.0,80.08326029777527,False,0,0,11,11,121,91.5,0.2644628099173554,0.34972677595628415,5.0,5.0,6.403224468231201,3.1915382432114616,0.6735568358486342,6.382657850940196
75,58,0.003125,11,1,tensor(204.6501),121.0,11,11,22,157,4,5,0,2,10,8,3,0,1,10,34.5,78.66904675960541,False,0,0,11,11,121,91.5,0.28512396694214875,0.3770491803278688,5.0,5.0,6.403224468231201,3.3138634663094946,0.6810841301374838,6.407748831903028
76,59,0.003125,11,1,tensor(204.6501),121.0,11,11,22,466,4,5,0,2,10,9,3,0,1,10,35.0,80.08326029777527,False,0,0,11,11,121,93.5,0.2892561983471074,0.37433155080213903,5.0,5.0,6.403224468231201,3.3377905890622728,0.6884827464077653,6.4324108861372995
77,59,0.003125,11,1,tensor(204.6501),121.0,11,11,21,466,4,5,0,2,10,9,3,0,1,10,35.0,80.08326029777527,False,0,0,11,11,121,93.5,0.2892561983471074,0.37433155080213903,5.0,5.0,6.403224468231201,3.3377905890622728,0.6884827464077653,6.4324108861372995
78,60,0.003125,11,1,tensor(204.6501),121.0,11,11,21,428,4,5,0,2,10,9,3,0,1,10,35.0,82.91168737411499,False,0,0,11,11,121,94.5,0.2892561983471074,0.37037037037037035,5.0,5.0,6.403224468231201,3.3377905890622728,0.6930875236152262,6.480311289773152
79,60,0.003125,11,1,tensor(204.6501),121.0,11,11,20,428,4,5,0,2,10,9,3,0,1,10,35.0,82.91168737411499,False,0,0,11,11,121,94.5,0.2892561983471074,0.37037037037037035,5.0,5.0,6.403224468231201,3.3377905890622728,0.6930875236152262,6.480311289773152
80,61,0.003125,11,1,tensor(204.6501),121.0,11,11,20,679,4,5,0,2,10,9,3,0,1,10,35.0,82.91168737411499,False,0,0,11,11,121,94.5,0.2892561983471074,0.37037037037037035,5.0,5.0,6.403224468231201,3.3377905890622728,0.6679222803084348,6.477292039758627
81,61,0.003125,11,1,tensor(204.6501),121.0,11,11,19,679,4,5,0,2,10,9,3,0,1,10,35.0,82.91168737411499,False,0,0,11,11,121,94.5,0.2892561983471074,0.37037037037037035,5.0,5.0,6.403224468231201,3.3377905890622728,0.6679222803084348,6.477292039758627
82,62,0.003125,11,1,tensor(204.6501),121.0,11,11,19,147,5,4,0,2,10,9,3,0,1,10,44.0,75.25483322143555,False,0,0,11,11,121,95.0,0.36363636363636365,0.4631578947368421,5.0,5.0,6.403224468231201,3.742410318509555,0.6749599721556311,6.500751012582615
83,62,0.003125,11,1,tensor(204.6501),121.0,11,11,18,147,5,4,0,2,10,9,3,0,1,10,44.0,75.25483322143555,False,0,0,11,11,121,95.0,0.36363636363636365,0.4631578947368421,5.0,5.0,6.403224468231201,3.742410318509555,0.6749599721556311,6.500751012582615
84,63,0.003125,11,1,tensor(204.6501),121.0,11,11,18,199,5,4,0,2,10,9,3,0,1,10,49.0,71.25483322143555,False,0,0,11,11,121,95.0,0.4049586776859504,0.5157894736842106,5.0,5.0,6.403224468231201,3.949327084834294,0.6818850560895441,6.523834625695656
85,64,0.003125,11,1,tensor(204.6501),121.0,11,11,18,366,5,4,0,2,10,9,2,0,1,10,49.0,73.25483322143555,False,0,0,11,11,121,96.0,0.4049586776859504,0.5104166666666666,5.0,5.0,6.403224468231201,3.949327084834294,0.6887010790395689,6.546554702195738
86,64,0.003125,11,1,tensor(204.6501),121.0,11,11,17,366,5,4,0,2,10,9,2,0,1,10,49.0,73.25483322143555,False,0,0,11,11,121,96.0,0.4049586776859504,0.5104166666666666,5.0,5.0,6.403224468231201,3.949327084834294,0.6887010790395689,6.546554702195738
87,65,0.003125,11,1,tensor(204.6501),121.0,11,11,17,34,5,5,0,2,10,9,2,0,1,10,50.0,73.25483322143555,False,0,0,11,11,121,96.0,0.4132231404958678,0.5208333333333334,5.0,5.0,6.403224468231201,3.989422804014327,0.6998508348839507,6.591119574903421
88,66,0.003125,11,1,tensor(204.6501),121.0,11,11,17,56,5,5,0,2,10,9,2,0,1,10,58.0,65.5979790687561,False,0,0,11,11,121,96.0,0.4793388429752066,0.6041666666666666,5.0,5.0,6.403224468231201,4.296739856991561,0.7064587267829504,6.61314588123342
89,67,0.003125,11,1,tensor(204.6501),121.0,11,11,17,473,5,5,0,2,10,9,2,0,1,10,58.0,65.5979790687561,False,0,0,11,11,121,96.0,0.4793388429752066,0.6041666666666666,5.0,5.0,6.403224468231201,4.296739856991561,0.7129672481127455,6.634840952332738
