,00_parameters/log_dir,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
0,/home/sourabh/prj/DLA/runs/part01_brownian_motion_of_particles/19_05_09_12_58_45_GMADDA_k1.0_ls21_pad10,1,1.0,21,10,3.141592653589793,1.0,1,1,80,1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,False,0,0,1,1,1,0.0,0.0,-1,0.0,0.0,9.999999747378752e-05,0.0,-1.0,-1.0
1,/home/sourabh/prj/DLA/runs/part01_brownian_motion_of_particles/19_05_09_12_58_45_GMADDA_k1.0_ls21_pad10,2,1.0,21,10,18.310543469948435,9.0,3,3,80,305,-1,-1,1,0,1,0,1,0,1,1,0.0,2.0,False,1,0,1,2,2,0.0,0.0,-1,1.0,0.5,0.5001000165939331,0.0,0.9999999999999992,1.9999999999999991
