,00_parameters/log_dir,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
10,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,6,1.0,11,1,204.6500546230325,121.0,11,11,39,52,-1,-1,5,5,10,6,5,5,7,6,0.0,12.485281229019165,False,5,5,6,2,12,3.5,0.0,0.0,7.5,5.5,2.549609661102295,0.0,0.24918530963296745,2.7459265481648374
11,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,7,1.0,11,1,204.6500546230325,121.0,11,11,39,5,-1,-1,5,5,10,6,5,5,7,7,0.0,14.485281229019165,False,5,5,6,3,18,6.0,0.0,0.0,7.5,5.5,2.549609661102295,0.0,0.2743992861060176,2.968318969501286
12,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,8,1.0,11,1,204.6500546230325,121.0,11,11,39,0,-1,-1,0,6,0,6,0,6,0,6,0.0,0.0,False,0,6,1,1,1,0.0,0.0,-1,0.0,6.0,9.999999747378752e-05,0.0,0.22972501211717078,3.131517202916898
13,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,8,1.0,11,1,204.6500546230325,121.0,11,11,38,0,-1,-1,0,6,0,6,0,6,0,6,0.0,0.0,False,0,6,1,1,1,0.0,0.0,-1,0.0,6.0,9.999999747378752e-05,0.0,0.22972501211717078,3.131517202916898
14,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,9,1.0,11,1,204.6500546230325,121.0,11,11,38,37,5,4,5,5,10,6,6,4,7,7,0.5,15.899494767189026,False,5,4,6,4,24,8.0,0.020833333333333332,0.0625,7.5,5.5,2.549609661102295,0.3989422804014327,0.2807025125498647,3.3014422043592107
15,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,10,1.0,11,1,204.6500546230325,121.0,11,11,38,8,5,4,5,5,10,6,6,4,8,8,0.5,18.727921843528748,False,5,4,6,5,30,10.0,0.016666666666666666,0.05,7.5,5.5,2.549609661102295,0.3989422804014327,0.34854268271702443,3.5646415084724854
16,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,11,1.0,11,1,204.6500546230325,121.0,11,11,38,6,5,4,5,5,10,6,6,3,8,8,0.5,20.727921843528748,False,5,3,6,6,36,12.0,0.013888888888888888,0.041666666666666664,7.357142925262451,5.357142925262451,2.7200188636779785,0.3989422804014327,0.38275480705286485,3.7984675711936173
17,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,12,1.0,11,1,204.6500546230325,121.0,11,11,38,2,5,4,5,5,10,6,6,3,8,8,0.5,23.55634891986847,False,5,3,6,6,36,15.5,0.013888888888888888,0.03225806451612903,7.55555534362793,5.277777671813965,2.7583649158477783,0.3989422804014327,0.35849625007211633,3.8774437510817377
18,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,12,1.0,11,1,204.6500546230325,121.0,11,11,37,2,5,4,5,5,10,6,6,3,8,8,0.5,23.55634891986847,False,5,3,6,6,36,15.5,0.013888888888888888,0.03225806451612903,7.55555534362793,5.277777671813965,2.7583649158477783,0.3989422804014327,0.35849625007211633,3.8774437510817377
19,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,13,1.0,11,1,204.6500546230325,121.0,11,11,37,5,5,4,5,5,10,6,6,3,9,9,0.5,26.38477599620819,False,5,3,6,7,42,17.5,0.011904761904761904,0.02857142857142857,7.5,6.0,3.3542017936706543,0.3989422804014327,0.3931394152980963,3.9929209685016698
20,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,14,1.0,11,1,204.6500546230325,121.0,11,11,37,3,5,4,5,5,10,6,6,3,9,9,0.5,26.38477599620819,False,5,3,6,7,42,17.5,0.011904761904761904,0.02857142857142857,7.5,6.0,3.3542017936706543,0.3989422804014327,0.40297473433940545,4.099836172418185
21,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,15,1.0,11,1,204.6500546230325,121.0,11,11,37,18,6,4,5,5,10,6,6,3,9,9,3.5,24.38477599620819,False,5,3,6,7,42,17.5,0.08333333333333333,0.2,7.5,6.0,3.3542017936706543,1.055502061411188,0.4328354364046799,4.199371845969098
22,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,16,1.0,11,1,204.6500546230325,121.0,11,11,37,6,6,4,5,5,10,6,6,3,9,9,3.5,24.38477599620819,False,5,3,6,7,42,17.5,0.08333333333333333,0.2,7.5,6.0,3.3542017936706543,1.055502061411188,0.3899863328714554,4.25728658641488
23,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,16,1.0,11,1,204.6500546230325,121.0,11,11,36,6,6,4,5,5,10,6,6,3,9,9,3.5,24.38477599620819,False,5,3,6,7,42,17.5,0.08333333333333333,0.2,7.5,6.0,3.3542017936706543,1.055502061411188,0.3899863328714554,4.25728658641488
24,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,17,1.0,11,1,204.6500546230325,121.0,11,11,36,3,6,4,5,5,10,6,6,3,8,10,3.5,27.213203072547913,False,5,3,6,8,48,21.5,0.07291666666666667,0.16279069767441862,7.269230842590332,6.42307710647583,3.6509084701538086,1.055502061411188,0.35518951409460053,4.317178650568988
25,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,17,1.0,11,1,204.6500546230325,121.0,11,11,35,3,6,4,5,5,10,6,6,3,8,10,3.5,27.213203072547913,False,5,3,6,8,48,21.5,0.07291666666666667,0.16279069767441862,7.269230842590332,6.42307710647583,3.6509084701538086,1.055502061411188,0.35518951409460053,4.317178650568988
26,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,18,1.0,11,1,204.6500546230325,121.0,11,11,35,0,6,4,5,5,10,6,6,3,8,10,3.5,27.213203072547913,False,5,3,6,8,48,21.5,0.07291666666666667,0.16279069767441862,7.269230842590332,6.42307710647583,3.6509084701538086,1.055502061411188,0.32630344058337957,4.377443751081735
27,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,18,1.0,11,1,204.6500546230325,121.0,11,11,34,0,6,4,5,5,10,6,6,3,8,10,3.5,27.213203072547913,False,5,3,6,8,48,21.5,0.07291666666666667,0.16279069767441862,7.269230842590332,6.42307710647583,3.6509084701538086,1.055502061411188,0.32630344058337957,4.377443751081735
28,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,19,1.0,11,1,204.6500546230325,121.0,11,11,34,1,6,4,5,5,10,10,6,3,8,10,3.5,30.041630148887634,False,5,3,6,8,48,24.5,0.07291666666666667,0.14285714285714285,8.0,6.5,4.031229019165039,1.055502061411188,0.30190063551724666,4.437183325070452
29,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,19,1.0,11,1,204.6500546230325,121.0,11,11,33,1,6,4,5,5,10,10,6,3,8,10,3.5,30.041630148887634,False,5,3,6,8,48,24.5,0.07291666666666667,0.14285714285714285,8.0,6.5,4.031229019165039,1.055502061411188,0.30190063551724666,4.437183325070452
30,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,20,1.0,11,1,204.6500546230325,121.0,11,11,33,18,6,4,5,5,10,10,7,2,8,10,3.5,32.870057225227356,False,5,2,6,9,54,27.0,0.06481481481481481,0.12962962962962962,8.5,6.0,4.272101879119873,1.055502061411188,0.311547721741994,4.511183906514229
31,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,21,1.0,11,1,204.6500546230325,121.0,11,11,33,2,6,4,5,5,10,10,7,2,8,10,3.5,32.870057225227356,False,5,2,6,9,54,27.0,0.06481481481481481,0.12962962962962962,8.5,6.0,4.272101879119873,1.055502061411188,0.32111679836742,4.581573234405628
32,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,22,1.0,11,1,204.6500546230325,121.0,11,11,33,3,6,4,5,5,10,10,7,2,8,10,3.5,32.870057225227356,False,5,2,6,9,54,27.0,0.06481481481481481,0.12962962962962962,8.5,6.0,4.272101879119873,1.055502061411188,0.31069152039165165,4.633393270347454
33,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,23,1.0,11,1,204.6500546230325,121.0,11,11,33,1,6,4,5,5,10,10,7,2,8,10,3.5,32.870057225227356,False,5,2,6,9,54,27.0,0.06481481481481481,0.12962962962962962,8.5,6.0,4.272101879119873,1.055502061411188,0.29153340395584854,4.684526003500695
34,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,23,1.0,11,1,204.6500546230325,121.0,11,11,32,1,6,4,5,5,10,10,7,2,8,10,3.5,32.870057225227356,False,5,2,6,9,54,27.0,0.06481481481481481,0.12962962962962962,8.5,6.0,4.272101879119873,1.055502061411188,0.29153340395584854,4.684526003500695
35,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,24,1.0,11,1,204.6500546230325,121.0,11,11,32,0,6,4,5,5,10,10,7,2,8,10,3.5,34.870057225227356,False,5,2,6,9,54,28.5,0.06481481481481481,0.12280701754385964,8.5,6.0,4.272101879119873,1.055502061411188,0.30931094043914875,4.792481250360582
36,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,24,1.0,11,1,204.6500546230325,121.0,11,11,31,0,6,4,5,5,10,10,7,2,8,10,3.5,34.870057225227356,False,5,2,6,9,54,28.5,0.06481481481481481,0.12280701754385964,8.5,6.0,4.272101879119873,1.055502061411188,0.30931094043914875,4.792481250360582
37,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,25,1.0,11,1,204.6500546230325,121.0,11,11,31,0,6,4,5,5,10,10,7,2,8,10,3.5,34.870057225227356,False,5,2,6,9,54,28.5,0.06481481481481481,0.12280701754385964,8.5,6.0,4.272101879119873,1.055502061411188,0.33572533128025295,4.895106360039318
38,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,25,1.0,11,1,204.6500546230325,121.0,11,11,30,0,6,4,5,5,10,10,7,2,8,10,3.5,34.870057225227356,False,5,2,6,9,54,28.5,0.06481481481481481,0.12280701754385964,8.5,6.0,4.272101879119873,1.055502061411188,0.33572533128025295,4.895106360039318
39,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,26,1.0,11,1,204.6500546230325,121.0,11,11,30,0,6,4,5,5,10,10,7,2,8,10,3.5,34.870057225227356,False,5,2,6,9,54,28.5,0.06481481481481481,0.12280701754385964,8.5,6.0,4.272101879119873,1.055502061411188,0.3527003897901628,4.951689888405684
40,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,26,1.0,11,1,204.6500546230325,121.0,11,11,29,0,6,4,5,5,10,10,7,2,8,10,3.5,34.870057225227356,False,5,2,6,9,54,28.5,0.06481481481481481,0.12280701754385964,8.5,6.0,4.272101879119873,1.055502061411188,0.3527003897901628,4.951689888405684
41,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,27,1.0,11,1,204.6500546230325,121.0,11,11,29,0,7,5,5,5,10,10,7,2,8,10,4.0,35.455843687057495,False,5,2,6,9,54,28.5,0.07407407407407407,0.14035087719298245,8.5,6.0,4.272101879119873,1.1283791670955126,0.3679700005769246,5.047368752524046
42,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,27,1.0,11,1,204.6500546230325,121.0,11,11,28,0,7,5,5,5,10,10,7,2,8,10,4.0,35.455843687057495,False,5,2,6,9,54,28.5,0.07407407407407407,0.14035087719298245,8.5,6.0,4.272101879119873,1.1283791670955126,0.3679700005769246,5.047368752524046
43,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,28,1.0,11,1,204.6500546230325,121.0,11,11,28,0,7,5,5,5,10,10,7,2,8,10,4.0,35.455843687057495,False,5,2,6,9,54,28.5,0.07407407407407407,0.14035087719298245,8.5,6.0,4.272101879119873,1.1283791670955126,0.38371022654516596,5.0998361724181835
44,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,28,1.0,11,1,204.6500546230325,121.0,11,11,27,0,7,5,5,5,10,10,7,2,8,10,4.0,35.455843687057495,False,5,2,6,9,54,28.5,0.07407407407407407,0.14035087719298245,8.5,6.0,4.272101879119873,1.1283791670955126,0.38371022654516596,5.0998361724181835
45,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,29,1.0,11,1,204.6500546230325,121.0,11,11,27,0,7,5,5,5,10,10,7,2,8,10,4.0,35.455843687057495,False,5,2,6,9,54,28.5,0.07407407407407407,0.14035087719298245,8.5,6.0,4.272101879119873,1.1283791670955126,0.3633088503152687,5.131724892778819
46,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,29,1.0,11,1,204.6500546230325,121.0,11,11,26,0,7,5,5,5,10,10,7,2,8,10,4.0,35.455843687057495,False,5,2,6,9,54,28.5,0.07407407407407407,0.14035087719298245,8.5,6.0,4.272101879119873,1.1283791670955126,0.3633088503152687,5.131724892778819
47,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,30,1.0,11,1,204.6500546230325,121.0,11,11,26,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.38538178860393063,5.217634783981654
48,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,30,1.0,11,1,204.6500546230325,121.0,11,11,25,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.38538178860393063,5.217634783981654
49,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,31,1.0,11,1,204.6500546230325,121.0,11,11,25,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.4066124358265774,5.300135162705711
50,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,31,1.0,11,1,204.6500546230325,121.0,11,11,24,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.4066124358265774,5.300135162705711
51,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,32,1.0,11,1,204.6500546230325,121.0,11,11,24,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.41881874627717064,5.379495950248103
52,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,32,1.0,11,1,204.6500546230325,121.0,11,11,23,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.41881874627717064,5.379495950248103
53,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,33,1.0,11,1,204.6500546230325,121.0,11,11,23,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.39867520345159807,5.40249763635816
54,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,33,1.0,11,1,204.6500546230325,121.0,11,11,22,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.39867520345159807,5.40249763635816
55,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,34,1.0,11,1,204.6500546230325,121.0,11,11,22,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.41159582001916306,5.445566358250043
56,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,34,1.0,11,1,204.6500546230325,121.0,11,11,21,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.41159582001916306,5.445566358250043
57,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,35,1.0,11,1,204.6500546230325,121.0,11,11,21,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.4241418727275513,5.4873865339446715
58,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,35,1.0,11,1,204.6500546230325,121.0,11,11,20,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.4241418727275513,5.4873865339446715
59,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,36,1.0,11,1,204.6500546230325,121.0,11,11,20,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.42893440993237736,5.528028518442018
60,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,36,1.0,11,1,204.6500546230325,121.0,11,11,19,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.42893440993237736,5.528028518442018
61,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,37,1.0,11,1,204.6500546230325,121.0,11,11,19,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.4398940408656431,5.598257154960726
62,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_00_49_GMADDA_k1.0_ls11_pad1,37,1.0,11,1,204.6500546230325,121.0,11,11,18,0,7,5,5,5,10,10,7,2,8,10,4.0,37.455843687057495,False,5,2,6,9,54,31.0,0.07407407407407407,0.12903225806451613,8.5,6.0,4.272101879119873,1.1283791670955126,0.4398940408656431,5.598257154960726
