,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
16,38,1.0,31,1,861.1503993652815,529.0,23,23,96,15,12,12,8,7,21,15,9,6,13,18,7.5,86.1248904466629,False,8,6,14,13,182,123.0,0.04120879120879121,0.06097560975609756,14.5,11.0,7.632268905639648,1.5450968080927583,0.47995314172183107,5.666279031675897
17,39,1.0,31,1,861.1503993652815,529.0,23,23,96,203,12,12,8,7,21,15,9,6,13,18,7.5,88.95331752300262,False,8,6,14,13,182,129.0,0.04120879120879121,0.05813953488372093,14.23770523071289,11.426229476928711,7.648659706115723,1.5450968080927583,0.4926948247949773,5.739985074207963
18,40,1.0,31,1,861.1503993652815,529.0,23,23,96,130,12,12,8,7,21,15,10,5,13,18,7.5,91.78174459934235,False,8,5,14,14,196,134.5,0.03826530612244898,0.055762081784386616,14.232394218444824,11.394366264343262,7.668286323547363,1.5450968080927583,0.47756190255701003,5.739517402063065
19,41,1.0,31,1,861.1503993652815,529.0,23,23,96,79,12,12,8,7,21,17,10,5,13,18,7.5,94.61017167568207,False,8,5,14,14,196,138.0,0.03826530612244898,0.05434782608695652,14.717391014099121,11.717391014099121,8.208457946777344,1.5450968080927583,0.4595805080863823,5.7342966090524925
20,42,1.0,31,1,861.1503993652815,529.0,23,23,96,12,12,12,8,7,21,17,10,5,12,19,7.5,97.43859875202179,False,8,5,14,15,210,142.5,0.03571428571428571,0.05263157894736842,14.717391014099121,11.717391014099121,8.208457946777344,1.5450968080927583,0.4665335917185178,5.762108943581034
21,43,1.0,31,1,861.1503993652815,529.0,23,23,96,50,12,12,7,8,21,17,10,5,12,19,7.5,100.26702582836151,False,7,5,15,15,225,148.0,0.03333333333333333,0.05067567567567568,14.19565200805664,12.19565200805664,8.329620361328125,1.5450968080927583,0.4682604507961888,5.819368544405342
22,44,1.0,31,1,861.1503993652815,529.0,23,23,96,27,12,12,7,8,21,17,10,4,12,19,7.5,102.26702582836151,False,7,4,15,16,240,154.0,0.03125,0.048701298701298704,14.938848495483398,10.974820137023926,8.546464920043945,1.5450968080927583,0.47489382358322835,5.860702151842255
23,45,1.0,31,1,1014.5493807683004,625.0,25,25,104,77,13,13,8,9,23,19,11,5,13,20,7.5,105.09545290470123,False,8,5,16,16,256,161.5,0.029296875,0.04643962848297214,16.61111068725586,12.333333015441895,9.233861923217773,1.5450968080927583,0.4861086905995397,5.910292191385337
24,46,1.0,31,1,1014.5493807683004,625.0,25,25,104,127,13,13,8,9,23,19,11,5,13,20,7.5,107.92387998104095,False,8,5,16,16,256,165.5,0.029296875,0.045317220543806644,16.61111068725586,12.333333015441895,9.233861923217773,1.5450968080927583,0.49703083150631944,5.958561123973769
25,47,1.0,31,1,1014.5493807683004,625.0,25,25,104,107,13,13,8,9,23,19,12,4,13,20,7.5,110.75230705738068,False,8,4,16,17,272,171.5,0.027573529411764705,0.043731778425655975,16.84782600402832,11.97826099395752,9.335734367370605,1.5450968080927583,0.475269238643155,5.964155738320654
26,48,1.0,31,1,1014.5493807683004,625.0,25,25,104,160,13,13,8,9,23,19,12,4,13,20,7.5,112.75230705738068,False,8,4,16,17,272,175.0,0.027573529411764705,0.04285714285714286,16.84782600402832,11.97826099395752,9.335734367370605,1.5450968080927583,0.45996092766855606,5.945688575988864
27,49,1.0,31,1,1014.5493807683004,625.0,25,25,104,104,13,13,8,9,23,19,12,4,13,20,7.5,115.5807341337204,False,8,4,16,17,272,178.0,0.027573529411764705,0.042134831460674156,16.0,12.5,9.552586555480957,1.5450968080927583,0.47021726853655493,5.991020811650048
28,50,1.0,31,1,1014.5493807683004,625.0,25,25,104,81,13,13,8,6,23,19,12,4,13,20,7.5,117.5807341337204,False,8,4,16,17,272,180.5,0.027573529411764705,0.04155124653739612,15.5,12.5,9.924817085266113,1.5450968080927583,0.4714822711128872,6.039924531071648
29,51,1.0,31,1,1014.5493807683004,625.0,25,25,104,111,13,13,8,6,23,19,12,4,13,20,7.5,119.5807341337204,False,8,4,16,17,272,186.0,0.027573529411764705,0.04032258064516129,15.5,12.5,9.924817085266113,1.5450968080927583,0.47719610155224107,6.062779852829064
30,52,1.0,31,1,1014.5493807683004,625.0,25,25,104,79,13,13,8,6,23,19,12,4,13,20,7.5,121.5807341337204,False,8,4,16,17,272,191.0,0.027573529411764705,0.03926701570680628,15.5,12.5,9.924817085266113,1.5450968080927583,0.4827989767861603,6.085191353764741
31,53,1.0,31,1,1180.5149583114724,729.0,27,27,112,27,14,14,9,7,25,15,13,5,14,21,7.5,124.40916121006012,False,9,5,17,17,289,196.0,0.025951557093425604,0.03826530612244898,16.5,13.5,9.924817085266113,1.5450968080927583,0.4923593225203162,6.140323002635041
32,54,1.0,31,1,1180.5149583114724,729.0,27,27,112,33,14,14,8,6,25,15,13,5,14,21,7.5,127.23758828639984,False,8,5,18,17,306,203.0,0.024509803921568627,0.03694581280788178,16.0,13.0,10.63024616241455,1.5450968080927583,0.49775273204036996,6.174176749648087
33,55,1.0,31,1,1180.5149583114724,729.0,27,27,112,92,14,14,8,6,25,20,13,5,14,21,7.5,129.23758828639984,False,8,5,18,17,306,206.0,0.024509803921568627,0.03640776699029126,16.5,13.0,11.011457443237305,1.5450968080927583,0.5030471743126085,6.2071332565477535
34,56,1.0,31,1,1180.5149583114724,729.0,27,27,112,117,14,14,7,7,25,20,13,5,14,21,7.5,132.06601536273956,False,7,5,19,17,323,213.5,0.02321981424148607,0.0351288056206089,16.0,13.5,11.10190200805664,1.5450968080927583,0.4922919177276782,6.207879336047062
35,57,1.0,31,1,1180.5149583114724,729.0,27,27,112,75,14,14,6,6,25,20,13,5,14,21,7.5,134.89444243907928,False,6,5,20,17,340,220.0,0.022058823529411766,0.03409090909090909,15.5,13.0,11.80052375793457,1.5450968080927583,0.4973989361491057,6.239624115406047
36,58,1.0,31,1,1180.5149583114724,729.0,27,27,112,8,14,14,6,6,25,20,13,5,14,21,7.5,136.89444243907928,False,6,5,20,17,340,222.5,0.022058823529411766,0.033707865168539325,15.5,13.0,11.80052375793457,1.5450968080927583,0.5024171323416717,6.259696900176309
37,59,1.0,31,1,1180.5149583114724,729.0,27,27,112,43,14,14,6,6,25,20,13,5,14,21,7.5,138.89444243907928,False,6,5,20,17,340,227.5,0.022058823529411766,0.03296703296703297,15.5,13.0,11.80052375793457,1.5450968080927583,0.492575077091693,6.261419855714452
38,60,1.0,31,1,1180.5149583114724,729.0,27,27,112,71,14,14,6,6,25,20,13,5,14,21,7.5,141.722869515419,False,6,5,20,17,340,230.5,0.022058823529411766,0.03253796095444685,15.5,13.0,11.80052375793457,1.5450968080927583,0.4974245863410287,6.291707449516269
39,61,1.0,31,1,1180.5149583114724,729.0,27,27,112,154,15,13,6,6,25,20,13,5,14,21,8.5,142.55129659175873,False,6,5,20,17,340,232.5,0.025,0.03655913978494624,15.5,13.0,11.80052375793457,1.6448811606198852,0.49769518925457146,6.331769463748724
40,62,1.0,31,1,1180.5149583114724,729.0,27,27,112,15,15,13,6,6,25,20,13,5,19,22,8.5,144.55129659175873,False,6,5,20,18,360,238.0,0.02361111111111111,0.03571428571428571,15.5,13.0,11.80052375793457,1.6448811606198852,0.49823932022175255,6.371124543434337
41,63,1.0,31,1,1180.5149583114724,729.0,27,27,112,68,15,13,6,6,25,20,13,5,19,22,8.5,147.37972366809845,False,6,5,20,18,360,245.0,0.02361111111111111,0.03469387755102041,15.5,13.0,11.80052375793457,1.6448811606198852,0.48892586556736556,6.372418252289997
42,64,1.0,31,1,1180.5149583114724,729.0,27,27,112,15,15,13,6,6,25,20,13,5,19,22,8.5,149.37972366809845,False,6,5,20,18,360,249.5,0.02361111111111111,0.03406813627254509,15.5,13.0,11.80052375793457,1.6448811606198852,0.49694642268344963,6.407977022570401
43,65,1.0,31,1,1359.046684320013,841.0,29,29,120,62,16,14,7,7,27,22,14,6,20,23,8.5,152.20815074443817,False,7,6,21,18,378,257.0,0.022486772486772486,0.033073929961089495,17.0,14.5,12.500100135803223,1.6448811606198852,0.49741466033709686,6.435444880810456
44,66,1.0,31,1,1359.046684320013,841.0,29,29,120,357,16,14,7,7,27,22,14,6,20,23,8.5,155.0365778207779,False,7,6,21,18,378,257.0,0.022486772486772486,0.033073929961089495,17.0,14.5,12.500100135803223,1.6448811606198852,0.5051366079966164,6.469649357842056
45,67,1.0,31,1,1359.046684320013,841.0,29,29,120,6,16,15,7,7,27,22,14,6,20,23,9.0,155.62236428260803,False,7,6,21,18,378,257.0,0.023809523809523808,0.03501945525291829,17.0,14.5,12.500100135803223,1.692568750643269,0.5094756222164799,6.496787334817697
46,68,1.0,31,1,1359.046684320013,841.0,29,29,120,49,16,15,7,7,27,22,10,6,20,23,9.0,158.45079135894775,False,7,6,21,18,378,259.0,0.023809523809523808,0.03474903474903475,17.0,14.5,12.500100135803223,1.692568750643269,0.5099535673550918,6.523058061508803
47,69,1.0,31,1,1359.046684320013,841.0,29,29,120,258,16,15,7,7,27,22,10,6,20,23,9.0,160.45079135894775,False,7,6,21,18,378,264.5,0.023809523809523808,0.034026465028355386,17.0,14.5,12.500100135803223,1.692568750643269,0.5106253568475378,6.549050364208881
48,70,1.0,31,1,1359.046684320013,841.0,29,29,120,68,16,15,7,7,27,22,14,5,20,23,9.0,162.45079135894775,False,7,5,21,19,399,270.0,0.022556390977443608,0.03333333333333333,17.0,14.5,12.500100135803223,1.692568750643269,0.5147770688808966,6.565657212342317
49,71,1.0,31,1,1359.046684320013,841.0,29,29,120,73,16,15,7,7,27,22,14,5,20,23,9.0,165.27921843528748,False,7,5,21,19,399,270.0,0.022556390977443608,0.03333333333333333,17.0,14.5,12.500100135803223,1.692568750643269,0.5219725789549026,6.607003085156075
50,72,1.0,31,1,1359.046684320013,841.0,29,29,120,7,16,15,7,7,27,22,14,5,20,23,9.0,167.27921843528748,False,7,5,21,19,399,278.0,0.022556390977443608,0.03237410071942446,17.0,14.5,12.500100135803223,1.692568750643269,0.5260081553424294,6.632306128628806
51,73,1.0,31,1,1359.046684320013,841.0,29,29,120,62,16,15,7,7,27,22,14,5,20,23,9.0,170.1076455116272,False,7,5,21,19,399,289.0,0.022556390977443608,0.031141868512110725,17.0,14.5,12.500100135803223,1.692568750643269,0.5266123979923495,6.665878389230444
52,74,1.0,31,1,1550.14477415719,961.0,31,31,120,75,17,16,8,8,29,8,15,6,21,24,9.0,172.1076455116272,False,8,6,22,19,418,297.0,0.0215311004784689,0.030303030303030304,18.5,14.833333015441895,12.527847290039062,1.692568750643269,0.530538159342137,6.681581434629594
53,75,1.0,31,1,1550.14477415719,961.0,31,31,120,0,17,16,8,8,30,8,15,6,21,24,9.0,174.1076455116272,False,8,6,23,19,437,305.5,0.020594965675057208,0.029459901800327332,19.0,14.166666984558105,12.610722541809082,1.692568750643269,0.5373859586549283,6.711947366220165
