,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
10,11,0.025,11,1,tensor(86.3475),49.0,7,7,32,69,3,4,1,4,5,5,3,1,3,5,2.0,19.313708305358887,False,1,1,5,5,25,11.0,0.08,0.18181818181818182,3.2857143878936768,3.357142925262451,2.374495506286621,0.7978845608028654,0.9372345589580715,4.4175879912760125
11,12,0.025,11,1,tensor(86.3475),49.0,7,7,32,77,2,3,1,4,5,5,3,1,3,5,3.5,18.727921843528748,False,1,1,5,5,25,11.0,0.14,0.3181818181818182,3.2857143878936768,3.357142925262451,2.374495506286621,1.055502061411188,1.0000000000000004,4.584962500721156
12,13,0.025,11,1,tensor(139.2156),81.0,9,9,40,76,4,4,2,5,7,4,4,2,4,6,4.0,20.14213538169861,False,2,2,6,5,30,12.5,0.13333333333333333,0.32,4.5,4.5,2.549609661102295,1.1283791670955126,0.5323711575759726,4.104117179169893
13,14,0.025,11,1,tensor(139.2156),81.0,9,9,40,60,4,4,2,5,7,4,4,2,4,6,4.5,20.727921843528748,False,2,2,6,5,30,13.5,0.15,0.3333333333333333,4.5,4.0,2.6926822662353516,1.196826841204298,0.5644457187509259,4.211032383086404
14,15,0.025,11,1,tensor(139.2156),81.0,9,9,40,32,4,4,2,5,7,6,4,2,4,6,4.5,22.727921843528748,False,2,2,6,5,30,14.5,0.15,0.3103448275862069,4.699999809265137,4.5,2.7460060119628906,1.196826841204298,0.61357092861044,4.406890595608517
15,16,0.025,11,1,tensor(139.2156),81.0,9,9,40,148,4,4,2,5,7,6,4,2,4,7,4.5,24.727921843528748,False,2,2,6,6,36,17.0,0.125,0.2647058823529412,4.699999809265137,4.5,2.7460060119628906,1.196826841204298,0.658496250072116,4.584962500721154
16,17,0.025,11,1,tensor(204.6501),121.0,11,11,40,89,5,5,3,6,9,5,5,3,5,8,5.0,26.14213538169861,False,3,3,7,6,42,18.5,0.11904761904761904,0.2702702702702703,6.0,5.5,3.0414812564849854,1.2615662610100802,0.6847351024472169,4.672425341971492
17,18,0.025,11,1,tensor(204.6501),121.0,11,11,40,73,5,5,3,6,10,4,5,3,5,8,5.0,28.97056245803833,False,3,3,8,6,48,21.0,0.10416666666666667,0.23809523809523808,6.5,5.0,3.6401548385620117,1.2615662610100802,0.6058563892494614,4.669925001442311
18,18,0.025,11,1,tensor(204.6501),121.0,11,11,39,73,5,5,3,6,10,4,5,3,5,8,5.0,28.97056245803833,False,3,3,8,6,48,21.0,0.10416666666666667,0.23809523809523808,6.5,5.0,3.6401548385620117,1.2615662610100802,0.6058563892494614,4.669925001442311
19,19,0.025,11,1,tensor(204.6501),121.0,11,11,39,26,5,5,3,6,10,4,5,3,4,9,5.0,31.79898953437805,False,3,3,8,7,56,24.0,0.08928571428571429,0.20833333333333334,6.8913044929504395,6.369565010070801,3.9089138507843018,1.2615662610100802,0.6292571428498426,4.7479275134435825
20,20,0.025,11,1,tensor(204.6501),121.0,11,11,39,266,5,5,3,6,10,4,4,2,4,9,5.0,34.62741661071777,False,3,2,8,8,64,28.5,0.078125,0.17543859649122806,6.166666507720947,5.5,4.1164631843566895,1.2615662610100802,0.6514573172829765,4.821928094887363
21,21,0.025,11,1,tensor(204.6501),121.0,11,11,39,29,5,5,3,6,10,4,4,2,4,9,5.0,37.455843687057495,False,3,2,8,8,64,34.0,0.078125,0.14705882352941177,6.166666507720947,5.5,4.1164631843566895,1.2615662610100802,0.6863244680253886,4.961069184653725
22,22,0.025,11,1,tensor(204.6501),121.0,11,11,39,164,5,5,3,6,10,4,4,2,4,9,5.0,37.455843687057495,False,3,2,8,8,64,34.0,0.078125,0.14705882352941177,6.166666507720947,5.5,4.1164631843566895,1.2615662610100802,0.6208369854469584,4.9594316186372955
23,22,0.025,11,1,tensor(204.6501),121.0,11,11,38,164,5,5,3,6,10,4,4,2,4,9,5.0,37.455843687057495,False,3,2,8,8,64,34.0,0.078125,0.14705882352941177,6.166666507720947,5.5,4.1164631843566895,1.2615662610100802,0.6208369854469584,4.9594316186372955
24,23,0.025,11,1,tensor(204.6501),121.0,11,11,38,46,5,5,3,6,10,4,4,2,4,9,5.0,40.28427076339722,False,3,2,8,8,64,36.0,0.078125,0.1388888888888889,6.166666507720947,5.5,4.1164631843566895,1.2615662610100802,0.6400760866728731,5.023561956057011
25,24,0.025,11,1,tensor(204.6501),121.0,11,11,38,49,5,5,3,6,10,4,4,2,4,9,5.5,40.870057225227356,False,3,2,8,8,64,36.0,0.0859375,0.1527777777777778,6.166666507720947,5.5,4.1164631843566895,1.3231418571003069,0.658496250072116,5.084962500721153
26,25,0.025,11,1,tensor(204.6501),121.0,11,11,38,106,5,5,3,6,10,4,4,2,3,10,5.5,43.69848430156708,False,3,2,8,9,72,40.0,0.0763888888888889,0.1375,5.900000095367432,6.300000190734863,4.7011637687683105,1.3231418571003069,0.6040018519850144,5.090398587816467
27,25,0.025,11,1,tensor(204.6501),121.0,11,11,37,106,5,5,3,6,10,4,4,2,3,10,5.5,43.69848430156708,False,3,2,8,9,72,40.0,0.0763888888888889,0.1375,5.900000095367432,6.300000190734863,4.7011637687683105,1.3231418571003069,0.6040018519850144,5.090398587816467
28,26,0.025,11,1,tensor(204.6501),121.0,11,11,37,33,5,5,3,6,10,4,4,2,3,10,5.5,43.69848430156708,False,3,2,8,9,72,40.0,0.0763888888888889,0.1375,5.900000095367432,6.300000190734863,4.7011637687683105,1.3231418571003069,0.6209769104949249,5.146982116182835
29,26,0.025,11,1,tensor(204.6501),121.0,11,11,36,33,5,5,3,6,10,4,4,2,3,10,5.5,43.69848430156708,False,3,2,8,9,72,40.0,0.0763888888888889,0.1375,5.900000095367432,6.300000190734863,4.7011637687683105,1.3231418571003069,0.6209769104949249,5.146982116182835
30,27,0.025,11,1,tensor(204.6501),121.0,11,11,36,32,5,5,3,6,10,4,4,2,3,10,5.5,43.69848430156708,False,3,2,8,9,72,40.0,0.0763888888888889,0.1375,5.900000095367432,6.300000190734863,4.7011637687683105,1.3231418571003069,0.6328024567487831,5.254887502163466
31,28,0.025,11,1,tensor(204.6501),121.0,11,11,36,37,5,5,2,5,10,4,4,2,3,10,5.5,46.5269113779068,False,2,2,9,9,81,44.5,0.06790123456790123,0.12359550561797752,5.900000095367432,6.300000190734863,4.7011637687683105,1.3231418571003069,0.658496250072116,5.35712275883306
32,29,0.025,11,1,tensor(204.6501),121.0,11,11,36,64,5,5,2,5,10,4,4,2,3,10,5.5,46.5269113779068,False,2,2,9,9,81,44.5,0.06790123456790123,0.12359550561797752,5.900000095367432,6.300000190734863,4.7011637687683105,1.3231418571003069,0.6114511366745424,5.35798099512757
33,29,0.025,11,1,tensor(204.6501),121.0,11,11,35,64,5,5,2,5,10,4,4,2,3,10,5.5,46.5269113779068,False,2,2,9,9,81,44.5,0.06790123456790123,0.12359550561797752,5.900000095367432,6.300000190734863,4.7011637687683105,1.3231418571003069,0.6114511366745424,5.35798099512757
34,30,0.025,11,1,tensor(204.6501),121.0,11,11,35,8,5,5,2,5,10,9,4,2,3,10,5.5,49.35533845424652,False,2,2,9,9,81,49.0,0.06790123456790123,0.11224489795918367,6.045454502105713,6.318181991577148,4.77823543548584,1.3231418571003069,0.5713397123027804,5.3656595155125295
35,30,0.025,11,1,tensor(204.6501),121.0,11,11,34,8,5,5,2,5,10,9,4,2,3,10,5.5,49.35533845424652,False,2,2,9,9,81,49.0,0.06790123456790123,0.11224489795918367,6.045454502105713,6.318181991577148,4.77823543548584,1.3231418571003069,0.5713397123027804,5.3656595155125295
36,31,0.025,11,1,tensor(204.6501),121.0,11,11,34,21,5,5,2,5,10,9,4,2,3,10,5.5,52.18376553058624,False,2,2,9,9,81,49.0,0.06790123456790123,0.11224489795918367,6.045454502105713,6.318181991577148,4.77823543548584,1.3231418571003069,0.582229921013491,5.454196310386872
37,32,0.025,11,1,tensor(204.6501),121.0,11,11,34,155,6,6,2,5,10,9,4,2,3,10,7.5,52.18376553058624,False,2,2,9,9,81,52.0,0.09259259259259259,0.14423076923076922,6.045454502105713,6.318181991577148,4.77823543548584,1.5450968080927583,0.5474788306723899,5.462999709278111
38,32,0.025,11,1,tensor(204.6501),121.0,11,11,33,155,6,6,2,5,10,9,4,2,3,10,7.5,52.18376553058624,False,2,2,9,9,81,52.0,0.09259259259259259,0.14423076923076922,6.045454502105713,6.318181991577148,4.77823543548584,1.5450968080927583,0.5474788306723899,5.462999709278111
39,33,0.025,11,1,tensor(204.6501),121.0,11,11,33,19,6,6,2,5,10,9,4,2,3,10,8.0,53.5979790687561,False,2,2,9,9,81,53.0,0.09876543209876543,0.1509433962264151,6.045454502105713,6.318181991577148,4.77823543548584,1.5957691216057308,0.5582435572692123,5.5443941193584525
40,34,0.025,11,1,tensor(204.6501),121.0,11,11,33,42,6,6,2,5,10,9,4,2,3,10,8.0,53.5979790687561,False,2,2,9,9,81,53.0,0.09876543209876543,0.1509433962264151,6.045454502105713,6.318181991577148,4.77823543548584,1.5957691216057308,0.5618532333976296,5.587462841250338
41,34,0.025,11,1,tensor(204.6501),121.0,11,11,32,42,6,6,2,5,10,9,4,2,3,10,8.0,53.5979790687561,False,2,2,9,9,81,53.0,0.09876543209876543,0.1509433962264151,6.045454502105713,6.318181991577148,4.77823543548584,1.5957691216057308,0.5618532333976296,5.587462841250338
42,35,0.025,11,1,tensor(204.6501),121.0,11,11,32,51,6,6,2,5,10,9,4,2,3,10,8.0,53.5979790687561,False,2,2,9,9,81,53.0,0.09876543209876543,0.1509433962264151,6.045454502105713,6.318181991577148,4.77823543548584,1.5957691216057308,0.5726919347701238,5.664477680890664
43,35,0.025,11,1,tensor(204.6501),121.0,11,11,31,51,6,6,2,5,10,9,4,2,3,10,8.0,53.5979790687561,False,2,2,9,9,81,53.0,0.09876543209876543,0.1509433962264151,6.045454502105713,6.318181991577148,4.77823543548584,1.5957691216057308,0.5726919347701238,5.664477680890664
44,36,0.025,11,1,tensor(204.6501),121.0,11,11,31,41,6,6,2,5,10,9,4,2,3,10,8.0,53.5979790687561,False,2,2,9,9,81,53.0,0.09876543209876543,0.1509433962264151,6.045454502105713,6.318181991577148,4.77823543548584,1.5957691216057308,0.5915959497051806,5.738676763317275
45,37,0.025,11,1,tensor(204.6501),121.0,11,11,31,30,6,6,2,5,10,9,4,2,3,10,8.0,55.5979790687561,False,2,2,9,9,81,54.5,0.09876543209876543,0.14678899082568808,6.045454502105713,6.318181991577148,4.77823543548584,1.5957691216057308,0.6034544589611723,5.778205127503916
46,38,0.025,11,1,tensor(204.6501),121.0,11,11,31,12,6,6,0,4,10,9,4,2,3,10,9.0,66.42640614509583,False,0,2,11,9,99,65.0,0.09090909090909091,0.13846153846153847,5.0,6.0,5.831051826477051,1.692568750643269,0.6149967033055627,5.816679275318549
47,39,0.025,11,1,tensor(204.6501),121.0,11,11,31,28,6,5,0,4,10,9,4,2,3,10,11.0,64.42640614509583,False,0,2,11,9,99,65.0,0.1111111111111111,0.16923076923076924,5.0,6.0,5.831051826477051,1.8712051592547776,0.6262391149311611,5.85415398073721
48,40,0.025,11,1,tensor(204.6501),121.0,11,11,31,34,6,5,0,4,10,9,4,2,3,10,11.0,64.42640614509583,False,0,2,11,9,99,65.0,0.1111111111111111,0.16923076923076924,5.0,6.0,5.831051826477051,1.8712051592547776,0.6023588543556869,5.853993263597217
49,41,0.025,11,1,tensor(204.6501),121.0,11,11,31,29,6,5,0,4,10,9,9,1,3,10,11.0,72.08326029777527,False,0,1,11,10,110,73.0,0.1,0.1506849315068493,5.300000190734863,5.5,5.860134124755859,1.8712051592547776,0.6130460272749036,5.88961717332794
50,42,0.025,11,1,tensor(204.6501),121.0,11,11,31,40,5,6,0,4,10,9,9,1,3,10,12.5,70.66904675960541,False,0,1,11,10,110,73.0,0.11363636363636363,0.17123287671232876,5.300000190734863,5.5,5.860134124755859,1.9947114020071635,0.6234756527231063,5.924382591488614
51,43,0.025,11,1,tensor(204.6501),121.0,11,11,31,163,5,6,0,4,10,9,9,1,3,10,12.5,70.66904675960541,False,0,1,11,10,110,73.0,0.11363636363636363,0.17123287671232876,5.300000190734863,5.5,5.860134124755859,1.9947114020071635,0.6336598523001078,5.958329923411953
52,43,0.025,11,1,tensor(204.6501),121.0,11,11,30,163,5,6,0,4,10,9,9,1,3,10,12.5,70.66904675960541,False,0,1,11,10,110,73.0,0.11363636363636363,0.17123287671232876,5.300000190734863,5.5,5.860134124755859,1.9947114020071635,0.6336598523001078,5.958329923411953
53,44,0.025,11,1,tensor(204.6501),121.0,11,11,30,2,6,6,0,4,10,9,9,1,3,10,15.0,69.25483322143555,False,0,1,11,10,110,73.0,0.13636363636363635,0.2054794520547945,5.300000190734863,5.5,5.860134124755859,2.1850968611841584,0.6497499659470817,6.022197059679225
54,45,0.025,11,1,tensor(204.6501),121.0,11,11,30,23,5,6,0,4,10,9,9,1,3,10,16.0,70.08326029777527,False,0,1,11,10,110,76.0,0.14545454545454545,0.21052631578947367,5.300000190734863,5.5,5.860134124755859,2.256758334191025,0.659476409254795,6.054618537371602
55,46,0.025,11,1,tensor(204.6501),121.0,11,11,30,31,5,6,0,4,10,9,9,1,3,10,16.0,72.91168737411499,False,0,1,11,10,110,79.5,0.14545454545454545,0.20125786163522014,5.300000190734863,5.5,5.860134124755859,2.256758334191025,0.637219171453196,6.053008800583796
56,47,0.025,11,1,tensor(204.6501),121.0,11,11,30,3,6,5,0,4,10,9,9,1,3,10,17.5,71.49747383594513,False,0,1,11,10,110,79.5,0.1590909090909091,0.22012578616352202,5.300000190734863,5.5,5.860134124755859,2.360174359706574,0.6465272401393831,6.0840356962044195
57,48,0.025,11,1,tensor(204.6501),121.0,11,11,30,18,6,5,0,4,10,9,9,1,3,10,17.5,73.49747383594513,False,0,1,11,10,110,82.0,0.1590909090909091,0.21341463414634146,5.0,5.5,6.103377819061279,2.360174359706574,0.647393118833241,6.114409345247937
58,48,0.025,11,1,tensor(204.6501),121.0,11,11,29,18,6,5,0,4,10,9,9,1,3,10,17.5,73.49747383594513,False,0,1,11,10,110,82.0,0.1590909090909091,0.21341463414634146,5.0,5.5,6.103377819061279,2.360174359706574,0.647393118833241,6.114409345247937
59,49,0.025,11,1,tensor(204.6501),121.0,11,11,29,304,6,5,0,4,10,9,9,1,3,10,22.5,68.66904675960541,False,0,1,11,10,110,82.0,0.20454545454545456,0.27439024390243905,5.0,5.5,6.103377819061279,2.676186174229157,0.6563173218514571,6.144156688641991
60,50,0.025,11,1,tensor(204.6501),121.0,11,11,29,19,6,5,0,4,10,9,9,1,3,10,23.0,70.08326029777527,False,0,1,11,10,110,82.0,0.20909090909090908,0.2804878048780488,5.0,5.5,6.103377819061279,2.7057581899030048,0.6650612255493125,6.173303034301508
61,50,0.025,11,1,tensor(204.6501),121.0,11,11,28,19,6,5,0,4,10,9,9,1,3,10,23.0,70.08326029777527,False,0,1,11,10,110,82.0,0.20909090909090908,0.2804878048780488,5.0,5.5,6.103377819061279,2.7057581899030048,0.6650612255493125,6.173303034301508
62,51,0.025,11,1,tensor(204.6501),121.0,11,11,28,5,5,6,0,4,10,9,9,1,3,10,27.5,66.66904675960541,False,0,1,11,10,110,82.0,0.25,0.3353658536585366,5.0,5.5,6.103377819061279,2.9586351363515986,0.6736319712083432,6.201872186498276
63,52,0.025,11,1,tensor(204.6501),121.0,11,11,28,7,5,6,0,4,10,9,9,1,3,10,27.5,66.66904675960541,False,0,1,11,10,110,82.0,0.25,0.3353658536585366,5.0,5.5,6.103377819061279,2.9586351363515986,0.6820362840592226,6.229886562667875
64,53,0.025,11,1,tensor(204.6501),121.0,11,11,28,36,5,6,0,1,10,9,0,1,3,10,27.5,69.49747383594513,False,0,1,11,10,110,87.5,0.25,0.3142857142857143,5.0,5.0,6.403224468231201,2.9586351363515986,0.661295692596511,6.227920454563199
65,53,0.025,11,1,tensor(204.6501),121.0,11,11,27,36,5,6,0,1,10,9,0,1,3,10,27.5,69.49747383594513,False,0,1,11,10,110,87.5,0.25,0.3142857142857143,5.0,5.0,6.403224468231201,2.9586351363515986,0.661295692596511,6.227920454563199
66,54,0.025,11,1,tensor(204.6501),121.0,11,11,27,28,5,6,0,1,10,9,0,1,3,10,29.0,68.08326029777527,False,0,1,11,10,110,87.5,0.2636363636363636,0.3314285714285714,5.0,5.0,6.403224468231201,3.0382538898732494,0.6693858068765906,6.254887502163466
67,55,0.025,11,1,tensor(204.6501),121.0,11,11,27,32,5,6,0,1,10,9,0,1,3,10,29.5,68.66904675960541,False,0,1,11,10,110,88.0,0.2681818181818182,0.3352272727272727,5.0,5.0,6.403224468231201,3.064333800750471,0.6506976875122318,6.255126003577589
68,55,0.025,11,1,tensor(204.6501),121.0,11,11,26,32,5,6,0,1,10,9,0,1,3,10,29.5,68.66904675960541,False,0,1,11,10,110,88.0,0.2681818181818182,0.3352272727272727,5.0,5.0,6.403224468231201,3.064333800750471,0.6506976875122318,6.255126003577589
69,56,0.025,11,1,tensor(204.6501),121.0,11,11,26,126,5,6,0,1,10,9,0,1,3,10,29.5,71.49747383594513,False,0,1,11,10,110,88.0,0.2681818181818182,0.3352272727272727,5.0,5.0,6.403224468231201,3.064333800750471,0.6637429920615291,6.307354922057602
70,57,0.025,11,1,tensor(204.6501),121.0,11,11,26,41,5,5,0,4,10,9,8,0,3,10,31.5,71.49747383594513,False,0,0,11,11,121,93.0,0.2603305785123967,0.3387096774193548,5.0,5.0,6.403224468231201,3.166506184233564,0.6636032684935426,6.3328900141647395
71,57,0.025,11,1,tensor(204.6501),121.0,11,11,25,41,5,5,0,4,10,9,8,0,3,10,31.5,71.49747383594513,False,0,0,11,11,121,93.0,0.2603305785123967,0.3387096774193548,5.0,5.0,6.403224468231201,3.166506184233564,0.6636032684935426,6.3328900141647395
72,58,0.025,11,1,tensor(204.6501),121.0,11,11,25,50,5,5,0,4,10,9,8,0,3,10,33.0,70.08326029777527,False,0,0,11,11,121,93.0,0.2727272727272727,0.3548387096774194,5.0,5.0,6.403224468231201,3.2410224072142872,0.6711305627823926,6.357980995127571
73,59,0.025,11,1,tensor(204.6501),121.0,11,11,25,59,5,5,0,4,10,9,8,0,3,10,33.5,71.49747383594513,False,0,0,11,11,121,93.0,0.2768595041322314,0.3602150537634409,5.0,5.0,6.403224468231201,3.2654833007009834,0.6835917863596701,6.407956085896824
74,59,0.025,11,1,tensor(204.6501),121.0,11,11,24,59,5,5,0,4,10,9,8,0,3,10,33.5,71.49747383594513,False,0,0,11,11,121,93.0,0.2768595041322314,0.3602150537634409,5.0,5.0,6.403224468231201,3.2654833007009834,0.6835917863596701,6.407956085896824
75,60,0.025,11,1,tensor(204.6501),121.0,11,11,24,12,5,5,0,4,10,9,8,0,3,10,34.0,72.08326029777527,False,0,0,11,11,121,93.0,0.2809917355371901,0.3655913978494624,5.0,5.0,6.403224468231201,3.2897623212397704,0.6908660502336735,6.432203632143502
76,61,0.025,11,1,tensor(204.6501),121.0,11,11,24,127,5,5,0,4,10,9,8,0,3,10,34.0,72.08326029777527,False,0,0,11,11,121,93.0,0.2809917355371901,0.3655913978494624,5.0,5.0,6.403224468231201,3.2897623212397704,0.6955109747237006,6.480505174338342
77,61,0.025,11,1,tensor(204.6501),121.0,11,11,23,127,5,5,0,4,10,9,8,0,3,10,34.0,72.08326029777527,False,0,0,11,11,121,93.0,0.2809917355371901,0.3655913978494624,5.0,5.0,6.403224468231201,3.2897623212397704,0.6955109747237006,6.480505174338342
78,62,0.025,11,1,tensor(204.6501),121.0,11,11,23,67,5,6,0,4,10,9,8,0,3,10,37.0,69.25483322143555,False,0,0,11,11,121,93.0,0.30578512396694213,0.3978494623655914,5.0,5.0,6.403224468231201,3.431831258788849,0.7025486665708968,6.50396414716233
79,63,0.025,11,1,tensor(204.6501),121.0,11,11,23,8,5,6,0,4,10,9,8,0,3,10,38.5,67.84061968326569,False,0,0,11,11,121,93.0,0.3181818181818182,0.41397849462365593,5.0,5.0,6.403224468231201,3.500704303147574,0.7094737505048099,6.527047760275374
80,64,0.025,11,1,tensor(204.6501),121.0,11,11,23,1,4,6,0,4,10,9,8,0,3,10,40.5,65.84061968326569,False,0,0,11,11,121,93.0,0.3347107438016529,0.43548387096774194,5.0,5.0,6.403224468231201,3.5904805236128943,0.7162897734548344,6.549767836775455
81,65,0.025,11,1,tensor(204.6501),121.0,11,11,23,30,4,5,0,1,10,9,8,0,3,10,51.0,56.76955199241638,False,0,0,11,11,121,93.0,0.4214876033057851,0.5483870967741935,5.0,5.0,6.403224468231201,4.029119531035698,0.7230001173633709,6.57213564980391
82,66,0.025,11,1,tensor(204.6501),121.0,11,11,23,16,4,5,0,1,10,9,8,0,0,10,51.5,58.18376553058624,False,0,0,11,11,121,94.5,0.4256198347107438,0.544973544973545,5.0,5.5,6.726912021636963,4.0488219445247555,0.6974389458857918,6.568046976747629
83,66,0.025,11,1,tensor(204.6501),121.0,11,11,22,16,4,5,0,1,10,9,8,0,0,10,51.5,58.18376553058624,False,0,0,11,11,121,94.5,0.4256198347107438,0.544973544973545,5.0,5.5,6.726912021636963,4.0488219445247555,0.6974389458857918,6.568046976747629
84,67,0.025,11,1,tensor(204.6501),121.0,11,11,22,67,4,5,0,1,10,10,8,0,0,10,52.0,58.76955199241638,False,0,0,11,11,121,95.0,0.4297520661157025,0.5473684210526316,5.0,5.5,6.726912021636963,4.068428945128219,0.6738835952736024,6.566089190457772
85,67,0.025,11,1,tensor(204.6501),121.0,11,11,21,67,4,5,0,1,10,10,8,0,0,10,52.0,58.76955199241638,False,0,0,11,11,121,95.0,0.4297520661157025,0.5473684210526316,5.0,5.5,6.726912021636963,4.068428945128219,0.6738835952736024,6.566089190457772
86,68,0.025,11,1,tensor(204.6501),121.0,11,11,21,92,4,5,0,1,10,10,8,0,0,10,53.0,58.76955199241638,False,0,0,11,11,121,95.0,0.4380165289256198,0.5578947368421052,5.0,5.5,6.726912021636963,4.1073621666150775,0.6802956905113722,6.587462841250337
87,68,0.025,11,1,tensor(204.6501),121.0,11,11,20,92,4,5,0,1,10,10,8,0,0,10,53.0,58.76955199241638,False,0,0,11,11,121,95.0,0.4380165289256198,0.5578947368421052,5.0,5.5,6.726912021636963,4.1073621666150775,0.6802956905113722,6.587462841250337
88,69,0.025,11,1,tensor(204.6501),121.0,11,11,20,67,4,5,0,1,10,10,8,0,0,10,53.0,58.76955199241638,False,0,0,11,11,121,95.0,0.4380165289256198,0.5578947368421052,5.0,5.5,6.726912021636963,4.1073621666150775,0.6866141751697206,6.608524456778165
