,00_parameters/log_dir,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
0,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,1,1.0,51,1,3.141592653589793,1.0,1,1,8,1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,False,0,0,1,1,1,0.0,0.0,-1,0.0,0.0,9.999999747378752e-05,0.0,-1.0,-1.0
1,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,2,1.0,51,1,18.310543469948435,9.0,3,3,16,0,-1,-1,1,1,2,1,1,1,1,1,0.0,2.0,False,1,1,2,1,2,0.0,0.0,-1,1.5,1.0,0.5001000165939331,0.0,-3.9720546451956367e-16,0.9999999999999993
2,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,2,1.0,51,1,18.310543469948435,9.0,3,3,16,0,-1,-1,1,1,2,1,1,1,1,1,0.0,2.0,False,1,1,2,1,2,0.0,0.0,-1,1.5,1.0,0.5001000165939331,0.0,-3.9720546451956367e-16,0.9999999999999993
3,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,3,1.0,51,1,46.04586447053771,25.0,5,5,24,3,2,2,2,2,3,2,2,2,2,3,0.5,3.414213538169861,True,2,2,2,2,4,0.5,0.125,1.0,2.5,2.5,0.7072067856788635,0.3989422804014327,0.7924812503605783,2.6416041678685938
4,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,3,1.0,51,1,46.04586447053771,25.0,5,5,24,3,2,2,2,2,3,2,2,2,2,3,0.5,3.414213538169861,True,2,2,2,2,4,0.5,0.125,1.0,2.5,2.5,0.7072067856788635,0.3989422804014327,0.7924812503605783,2.6416041678685938
5,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,4,1.0,51,1,46.04586447053771,25.0,5,5,24,8,2,2,1,1,3,2,1,1,2,3,0.5,6.2426406145095825,False,1,1,3,3,9,1.5,0.05555555555555555,0.3333333333333333,1.8333333730697632,1.8333333730697632,1.1786112785339355,0.3989422804014327,0.5000000000000003,2.5283208335737197
6,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,5,1.0,51,1,86.34755172854614,49.0,7,7,32,1,3,3,2,2,4,3,2,2,2,5,0.5,9.071067690849304,False,2,2,3,4,12,3.0,0.041666666666666664,0.16666666666666666,2.5,3.5,1.581238865852356,0.3989422804014327,0.3684827970831036,2.567583292942765
7,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,5,1.0,51,1,86.34755172854614,49.0,7,7,32,1,3,3,2,2,4,3,2,2,2,5,0.5,9.071067690849304,False,2,2,3,4,12,3.0,0.041666666666666664,0.16666666666666666,2.5,3.5,1.581238865852356,0.3989422804014327,0.3684827970831036,2.567583292942765
8,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,6,1.0,51,1,86.34755172854614,49.0,7,7,32,15,3,3,2,2,4,3,2,2,2,5,1.0,10.485281229019165,False,2,2,3,4,12,4.0,0.08333333333333333,0.25,3.0,3.5,1.8028756380081177,0.5641895835477563,0.2924812503605784,2.641604167868594
9,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,7,1.0,51,1,86.34755172854614,49.0,7,7,32,14,3,2,2,2,5,2,2,2,2,5,1.5,11.899494767189026,False,2,2,4,4,16,4.5,0.09375,0.3333333333333333,3.5,3.5,2.12142014503479,0.690988298942671,0.40367746102880253,2.938127396317191
10,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,8,1.0,51,1,139.21561702440815,81.0,9,9,40,7,4,3,2,7,6,3,3,3,2,7,1.5,14.727921843528748,False,2,3,5,5,25,6.0,0.06,0.25,4.0,5.0,2.8285269737243652,0.690988298942671,0.42451124978365334,3.207518749639423
11,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,8,1.0,51,1,139.21561702440815,81.0,9,9,40,7,4,3,2,7,6,3,3,3,2,7,1.5,14.727921843528748,False,2,3,5,5,25,6.0,0.06,0.25,4.0,5.0,2.8285269737243652,0.690988298942671,0.42451124978365334,3.207518749639423
12,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,9,1.0,51,1,204.6500546230325,121.0,11,11,48,5,5,4,2,9,7,4,4,4,2,9,1.5,17.55634891986847,False,2,4,6,6,36,7.5,0.041666666666666664,0.2,4.5,6.5,3.5356338024139404,0.690988298942671,0.4754887502163469,3.377443751081735
13,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,9,1.0,51,1,204.6500546230325,121.0,11,11,48,5,5,4,2,9,7,4,4,4,2,9,1.5,17.55634891986847,False,2,4,6,6,36,7.5,0.041666666666666664,0.2,4.5,6.5,3.5356338024139404,0.690988298942671,0.4754887502163469,3.377443751081735
14,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,10,1.0,51,1,204.6500546230325,121.0,11,11,48,18,4,5,2,8,7,4,4,4,2,9,2.0,18.14213538169861,False,2,4,6,6,36,8.5,0.05555555555555555,0.23529411764705882,4.5,6.5,3.5356338024139404,0.7978845608028654,0.5210896782498619,3.5294468445267846
15,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,11,1.0,51,1,204.6500546230325,121.0,11,11,48,106,4,6,1,9,7,4,4,4,1,9,2.5,19.55634891986847,False,1,4,7,6,42,10.0,0.05952380952380952,0.25,4.0,6.5,3.9052248001098633,0.8920620580763856,0.4700222950799257,3.62039566608098
16,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,12,1.0,51,1,282.65083610598333,169.0,13,13,56,1,5,7,1,9,8,5,5,5,2,10,2.5,22.38477599620819,False,1,5,8,6,48,14.0,0.052083333333333336,0.17857142857142858,4.5,7.0,4.031229019165039,0.8920620580763856,0.47548875021634696,3.7459265481648383
17,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,12,1.0,51,1,282.65083610598333,169.0,13,13,56,1,5,7,1,9,8,5,5,5,2,10,2.5,22.38477599620819,False,1,5,8,6,48,14.0,0.052083333333333336,0.17857142857142858,4.5,7.0,4.031229019165039,0.8920620580763856,0.47548875021634696,3.7459265481648383
18,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,13,1.0,51,1,282.65083610598333,169.0,13,13,56,104,5,7,1,9,8,5,5,4,2,10,2.5,24.38477599620819,False,1,4,8,7,56,17.5,0.044642857142857144,0.14285714285714285,4.5,7.0,4.031229019165039,0.8920620580763856,0.510131915442328,3.9929209685016724
19,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,14,1.0,51,1,282.65083610598333,169.0,13,13,56,54,5,7,1,9,8,5,5,4,2,10,2.5,27.213203072547913,False,1,4,8,7,56,22.5,0.044642857142857144,0.1111111111111111,4.5,7.0,4.031229019165039,0.8920620580763856,0.5644457187509262,4.2110323830864065
20,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,15,1.0,51,1,282.65083610598333,169.0,13,13,56,103,5,8,1,9,8,5,5,4,2,10,4.5,27.213203072547913,False,1,4,8,7,56,23.5,0.08035714285714286,0.19148936170212766,4.5,7.0,4.031229019165039,1.196826841204298,0.5943064208162008,4.310568056637322
21,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,16,1.0,51,1,282.65083610598333,169.0,13,13,56,46,5,8,1,9,8,5,4,3,2,10,4.5,30.041630148887634,False,1,3,8,8,64,29.0,0.0703125,0.15517241379310345,4.5,7.0,4.031229019165039,1.196826841204298,0.6192645077942399,4.500000000000001
22,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,17,1.0,51,1,282.65083610598333,169.0,13,13,56,36,5,8,1,9,8,5,4,3,2,10,4.5,32.041630148887634,False,1,3,8,8,64,31.5,0.0703125,0.14285714285714285,4.5,7.0,4.031229019165039,1.196826841204298,0.5659174318473641,4.511461294527815
23,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,18,1.0,51,1,282.65083610598333,169.0,13,13,56,119,5,8,1,9,8,5,5,2,2,10,4.5,34.870057225227356,False,1,2,8,9,72,34.5,0.0625,0.13043478260869565,3.8636362552642822,6.136363506317139,4.289719104766846,1.196826841204298,0.5269460674993228,4.538407798525417
24,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,19,1.0,51,1,282.65083610598333,169.0,13,13,56,61,5,8,1,9,8,5,5,2,1,11,4.5,37.69848430156708,False,1,2,8,10,80,37.0,0.05625,0.12162162162162163,3.346153736114502,6.653846263885498,4.939076900482178,1.196826841204298,0.4781149392795242,4.573965861733433
25,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,20,1.0,51,1,282.65083610598333,169.0,13,13,56,6,5,8,1,9,8,10,5,2,1,11,4.5,40.5269113779068,False,1,2,8,10,80,42.5,0.05625,0.10588235294117647,3.991525411605835,6.940678119659424,5.0426506996154785,1.196826841204298,0.48332261356842604,4.647966443177209
26,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,21,1.0,51,1,282.65083610598333,169.0,13,13,56,16,5,8,1,9,8,10,3,2,1,11,4.5,43.35533845424652,False,1,2,8,10,80,48.0,0.05625,0.09375,3.991525411605835,6.940678119659424,5.042651176452637,1.196826841204298,0.5169925001442317,4.781121212110538
27,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,22,1.0,51,1,373.2180467285683,225.0,15,15,64,21,6,9,1,13,9,11,4,3,1,13,4.5,46.18376553058624,False,1,3,9,11,99,52.5,0.045454545454545456,0.08571428571428572,4.0714287757873535,8.285714149475098,5.626658916473389,1.196826841204298,0.5486744806437862,4.905974016679043
28,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,22,1.0,51,1,373.2180467285683,225.0,15,15,64,21,6,9,1,13,9,11,4,3,1,13,4.5,46.18376553058624,False,1,3,9,11,99,52.5,0.045454545454545456,0.08571428571428572,4.0714287757873535,8.285714149475098,5.626658916473389,1.196826841204298,0.5486744806437862,4.905974016679043
29,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,23,1.0,51,1,373.2180467285683,225.0,15,15,64,12,6,9,1,13,9,11,4,3,1,13,4.5,48.18376553058624,False,1,3,9,11,99,53.5,0.045454545454545456,0.08411214953271028,4.0714287757873535,8.285714149475098,5.626658916473389,1.196826841204298,0.5056112695341286,4.927239417085818
30,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,24,1.0,51,1,476.3515643429166,289.0,17,17,72,43,7,10,1,15,10,12,5,4,1,15,4.5,51.012192606925964,False,1,4,10,12,120,59.0,0.0375,0.07627118644067797,4.323529243469238,9.676470756530762,6.275911808013916,1.196826841204298,0.4906890595608525,4.951815917070197
31,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,24,1.0,51,1,476.3515643429166,289.0,17,17,72,43,7,10,1,15,10,12,5,4,1,15,4.5,51.012192606925964,False,1,4,10,12,120,59.0,0.0375,0.07627118644067797,4.323529243469238,9.676470756530762,6.275911808013916,1.196826841204298,0.4906890595608525,4.951815917070197
32,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,25,1.0,51,1,476.3515643429166,289.0,17,17,72,74,7,10,1,15,10,12,7,3,1,15,4.5,53.012192606925964,False,1,3,10,13,130,61.5,0.03461538461538462,0.07317073170731707,4.0,9.0,6.708303928375244,1.196826841204298,0.5024677973715657,4.998930868313051
33,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,26,1.0,51,1,476.3515643429166,289.0,17,17,72,16,7,10,1,15,10,12,7,3,1,15,4.5,55.840619683265686,False,1,3,10,13,130,67.5,0.03461538461538462,0.06666666666666667,4.0,9.0,6.708303928375244,1.196826841204298,0.4693060187775498,4.982741427221552
34,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,27,1.0,51,1,592.0515280451535,361.0,19,19,80,3,8,11,2,16,11,13,8,4,3,17,4.5,58.66904675960541,False,2,4,10,14,140,71.5,0.03214285714285714,0.06293706293706294,5.5,10.5,6.96429443359375,1.196826841204298,0.4801955755820248,5.026299654439452
35,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,27,1.0,51,1,592.0515280451535,361.0,19,19,80,3,8,11,2,16,11,13,8,4,3,17,4.5,58.66904675960541,False,2,4,10,14,140,71.5,0.03214285714285714,0.06293706293706294,5.5,10.5,6.96429443359375,1.196826841204298,0.4801955755820248,5.026299654439452
36,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,28,1.0,51,1,592.0515280451535,361.0,19,19,80,76,8,11,2,16,11,13,8,4,3,17,4.5,60.66904675960541,False,2,4,10,14,140,75.5,0.03214285714285714,0.059602649006622516,5.5,10.5,6.96429443359375,1.196826841204298,0.5000000000000001,5.114828292550502
37,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,29,1.0,51,1,592.0515280451535,361.0,19,19,80,130,8,11,2,16,11,13,8,4,3,17,4.5,62.66904675960541,False,2,4,10,14,140,76.5,0.03214285714285714,0.058823529411764705,5.5,10.5,6.96429443359375,1.196826841204298,0.5018789985947963,5.182068071487416
38,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,30,1.0,51,1,592.0515280451535,361.0,19,19,80,30,8,11,2,16,11,13,8,4,3,17,4.5,65.49747383594513,False,2,4,10,14,140,80.0,0.03214285714285714,0.05625,5.5,10.5,6.96429443359375,1.196826841204298,0.504706825365678,5.272332699040425
39,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,31,1.0,51,1,592.0515280451535,361.0,19,19,80,41,8,11,1,17,11,13,8,4,1,17,4.5,68.32590091228485,False,1,4,11,14,154,84.5,0.02922077922077922,0.05325443786982249,4.5,10.5,7.382511615753174,1.196826841204298,0.5082178671464825,5.335428174488751
40,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,32,1.0,51,1,720.3177817908993,441.0,21,21,88,7,9,12,2,18,12,14,9,5,5,19,4.5,71.15432798862457,False,2,5,11,15,165,89.0,0.02727272727272727,0.05056179775280899,5.782608509063721,11.65217399597168,7.389485836029053,1.196826841204298,0.5122255750050997,5.419613772176743
41,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,32,1.0,51,1,720.3177817908993,441.0,21,21,88,7,9,12,2,18,12,14,9,5,5,19,4.5,71.15432798862457,False,2,5,11,15,165,89.0,0.02727272727272727,0.05056179775280899,5.782608509063721,11.65217399597168,7.389485836029053,1.196826841204298,0.5122255750050997,5.419613772176743
42,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,33,1.0,51,1,720.3177817908993,441.0,21,21,88,5,9,12,1,19,12,14,9,5,1,19,4.5,73.9827550649643,False,1,5,12,15,180,94.5,0.025,0.047619047619047616,5.0,12.0,8.062357902526855,1.196826841204298,0.5165956099239367,5.500159050650514
43,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,34,1.0,51,1,861.1503993652815,529.0,23,23,96,33,10,13,1,20,13,15,10,6,2,20,4.5,75.9827550649643,False,1,6,13,15,195,100.5,0.023076923076923078,0.04477611940298507,5.5,13.0,8.321758270263672,1.196826841204298,0.5319207738881672,5.588078260803472
44,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,34,1.0,51,1,861.1503993652815,529.0,23,23,96,33,10,13,1,20,13,15,10,6,2,20,4.5,75.9827550649643,False,1,6,13,15,195,100.5,0.023076923076923078,0.04477611940298507,5.5,13.0,8.321758270263672,1.196826841204298,0.5319207738881672,5.588078260803472
45,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,35,1.0,51,1,861.1503993652815,529.0,23,23,96,59,10,13,1,20,13,15,10,6,2,20,4.5,78.81118214130402,False,1,6,13,15,195,106.0,0.023076923076923078,0.04245283018867924,5.934482574462891,13.27931022644043,8.337773323059082,1.196826841204298,0.546697842769065,5.653599570069034
46,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,36,1.0,51,1,861.1503993652815,529.0,23,23,96,33,10,13,1,20,14,16,10,6,2,20,5.0,80.22539567947388,False,1,6,14,15,210,110.5,0.023809523809523808,0.04524886877828054,6.075342655181885,13.36986255645752,8.349820137023926,1.2615662610100802,0.560966294134948,5.735435310877277
47,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,37,1.0,51,1,861.1503993652815,529.0,23,23,96,61,10,13,1,20,14,16,10,6,2,20,5.0,82.22539567947388,False,1,6,14,15,210,112.5,0.023809523809523808,0.044444444444444446,6.51257848739624,13.650943756103516,8.40837287902832,1.2615662610100802,0.5688719669722757,5.76705800222659
48,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,38,1.0,51,1,861.1503993652815,529.0,23,23,96,12,9,13,1,20,14,16,10,6,1,21,5.5,83.63960921764374,False,1,6,14,16,224,116.0,0.024553571428571428,0.04741379310344827,5.962963104248047,13.777777671813965,8.763175964355469,1.3231418571003069,0.5380377809467238,5.720779289301339
49,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,39,1.0,51,1,1014.5493807683004,625.0,25,25,104,195,10,14,1,20,15,17,11,7,2,22,5.5,86.46803629398346,False,1,7,15,16,240,125.5,0.022916666666666665,0.043824701195219126,6.962963104248047,14.777777671813965,8.763175964355469,1.3231418571003069,0.5174370906473507,5.729728465836196
50,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,39,1.0,51,1,1014.5493807683004,625.0,25,25,104,195,10,14,1,20,15,17,11,7,2,22,5.5,86.46803629398346,False,1,7,15,16,240,125.5,0.022916666666666665,0.043824701195219126,6.962963104248047,14.777777671813965,8.763175964355469,1.3231418571003069,0.5174370906473507,5.729728465836196
51,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,40,1.0,51,1,1180.5149583114724,729.0,27,27,112,66,11,15,1,20,16,18,12,8,3,23,5.5,89.29646337032318,False,1,8,16,16,256,135.0,0.021484375,0.040740740740740744,7.962963104248047,15.777777671813965,8.763175964355469,1.3231418571003069,0.519709098297359,5.77654941044782
52,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,40,1.0,51,1,1180.5149583114724,729.0,27,27,112,66,11,15,1,20,16,18,12,8,3,23,5.5,89.29646337032318,False,1,8,16,16,256,135.0,0.021484375,0.040740740740740744,7.962963104248047,15.777777671813965,8.763175964355469,1.3231418571003069,0.519709098297359,5.77654941044782
53,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,41,1.0,51,1,1180.5149583114724,729.0,27,27,112,101,11,16,1,20,16,18,12,8,3,23,6.0,90.71067690849304,False,1,8,16,16,256,140.0,0.0234375,0.04285714285714286,7.962963104248047,15.777777671813965,8.763175964355469,1.381976597885342,0.5223250912906497,5.838811294926891
54,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,42,1.0,51,1,1180.5149583114724,729.0,27,27,112,61,11,16,1,20,16,18,12,8,3,23,6.0,92.71067690849304,False,1,8,16,16,256,146.0,0.0234375,0.0410958904109589,8.5,16.100000381469727,8.823930740356445,1.381976597885342,0.4988775562337749,5.80582239207741
55,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,43,1.0,51,1,1180.5149583114724,729.0,27,27,112,22,11,16,1,20,16,18,12,8,14,24,6.0,94.71067690849304,False,1,8,16,17,272,152.0,0.022058823529411766,0.039473684210526314,9.137930870056152,16.482759475708008,8.952676773071289,1.381976597885342,0.5109137646078556,5.859213967563146
56,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,44,1.0,51,1,1180.5149583114724,729.0,27,27,112,153,11,16,1,20,16,18,12,8,15,25,6.0,97.53910398483276,False,1,8,16,18,288,161.0,0.020833333333333332,0.037267080745341616,9.917040824890137,17.132286071777344,9.366924285888672,1.381976597885342,0.5175471373948953,5.9013479611115605
57,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,45,1.0,51,1,1180.5149583114724,729.0,27,27,112,198,11,16,1,20,16,18,10,8,15,25,6.0,99.53910398483276,False,1,8,16,18,288,165.5,0.020833333333333332,0.03625377643504532,9.917040824890137,17.132286071777344,9.366923332214355,1.381976597885342,0.5240314329333717,5.927285143265464
58,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,46,1.0,51,1,1180.5149583114724,729.0,27,27,112,166,11,13,1,20,16,18,11,7,15,25,10.0,97.53910398483276,False,1,7,16,19,304,166.5,0.03289473684210526,0.06006006006006006,10.090517044067383,16.64655113220215,9.689431190490723,1.7841241161527712,0.5079351074358486,5.922963858082343
59,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,47,1.0,51,1,1180.5149583114724,729.0,27,27,112,112,11,13,1,20,17,18,11,7,15,25,10.0,99.53910398483276,False,1,7,17,19,323,173.0,0.030959752321981424,0.057803468208092484,10.090517044067383,16.64655113220215,9.689431190490723,1.7841241161527712,0.5141404865599737,5.947785374578845
60,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,48,1.0,51,1,1180.5149583114724,729.0,27,27,112,130,11,13,1,20,17,18,12,6,15,25,10.0,102.36753106117249,False,1,6,17,20,340,177.0,0.029411764705882353,0.05649717514124294,10.320716857910156,16.001991271972656,10.142085075378418,1.7841241161527712,0.5251061764167722,6.011339210342887
61,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,49,1.0,51,1,1180.5149583114724,729.0,27,27,112,143,11,13,1,20,17,18,12,6,15,25,10.5,103.78174459934235,False,1,6,17,20,340,177.0,0.030882352941176472,0.059322033898305086,10.320716857910156,16.001991271972656,10.142085075378418,1.828183197857863,0.5357862165734182,6.058789942447307
62,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,50,1.0,51,1,1180.5149583114724,729.0,27,27,112,129,11,13,1,20,17,18,12,6,15,25,10.5,106.61017167568207,False,1,6,17,20,340,186.5,0.030882352941176472,0.05630026809651475,9.139344215393066,16.18852424621582,10.58260440826416,1.828183197857863,0.5210896782498619,6.054796510947937
63,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,51,1.0,51,1,1180.5149583114724,729.0,27,27,112,4,11,13,1,20,17,18,12,6,1,25,10.5,109.43859875202179,False,1,6,17,20,340,196.0,0.030882352941176472,0.05357142857142857,8.0,16.36842155456543,11.11334228515625,1.828183197857863,0.5219319801859134,6.104615817523713
64,/home/sourabh/prj/DLA/runs/part02_stickiness_of_particles/19_05_09_13_03_04_GMADDA_k1.0_ls51_pad1,52,1.0,51,1,1359.046684320013,841.0,29,29,120,1,12,14,1,20,18,19,13,7,2,26,10.5,112.26702582836151,False,1,7,18,20,360,209.0,0.029166666666666667,0.050239234449760764,9.0,17.36842155456543,11.11334228515625,1.828183197857863,0.5318417276090209,6.161984518577039
