,00_parameters/N,00_parameters/k,00_parameters/max_ls,00_parameters/pad_size,01_bounding_box_data/bounding_circle,01_bounding_box_data/bounding_square,01_bounding_box_data/bounding_square_height,01_bounding_box_data/bounding_square_width,02_simulation_data/num_diff_locus_points,02_simulation_data/num_brownian_motion_steps,03_cv_data/cv_centroid_x,03_cv_data/cv_centroid_y,03_cv_data/cv_leftmost_x,03_cv_data/cv_leftmost_y,03_cv_data/cv_rightmost_x,03_cv_data/cv_rightmost_y,03_cv_data/cv_topmost_x,03_cv_data/cv_topmost_y,03_cv_data/cv_bottommost_x,03_cv_data/cv_bottommost_y,03_cv_data/cv_contour_area,03_cv_data/cv_contour_perimeter,03_cv_data/cv_contour_k,03_cv_data/cv_boundingRect_x,03_cv_data/cv_boundingRect_y,03_cv_data/cv_boundingRect_w,03_cv_data/cv_boundingRect_h,03_cv_data/cv_boundingRect_area,03_cv_data/cv_hull_area,03_cv_data/cv_extent,03_cv_data/cv_solidity,03_cv_data/cv_minEnclosingCircle_center_x,03_cv_data/cv_minEnclosingCircle_center_y,03_cv_data/cv_minEnclosingCircle_r,03_cv_data/cv_equi_radius,04_fractal_dimension/polyfit_coeff0,04_fractal_dimension/polyfit_coeff1
16,16,1.0,11,1,tensor(204.6501),121.0,11,11,39,1,-1,-1,1,2,10,7,1,2,7,9,0.0,39.11269783973694,False,1,2,10,8,80,27.5,0.0,0.0,5.5,4.5,5.147915363311768,0.0,0.47596856706662904,4.368482797083102
17,17,1.0,11,1,tensor(204.6501),121.0,11,11,39,1,-1,-1,1,2,10,7,1,2,7,9,0.0,41.11269783973694,False,1,2,10,8,80,29.0,0.0,0.0,5.5,5.0,5.4084272384643555,0.0,0.5159577718167241,4.5246974002084075
18,17,1.0,11,1,tensor(204.6501),121.0,11,11,38,1,-1,-1,1,2,10,7,1,2,7,9,0.0,41.11269783973694,False,1,2,10,8,80,29.0,0.0,0.0,5.5,5.0,5.4084272384643555,0.0,0.5159577718167241,4.5246974002084075
19,18,1.0,11,1,tensor(204.6501),121.0,11,11,38,6,-1,-1,1,2,10,7,3,1,7,9,0.0,43.94112491607666,False,1,1,10,9,90,33.5,0.0,0.0,5.5,5.0,5.4084272384643555,0.0,0.4865317816817677,4.558728790774086
20,19,1.0,11,1,tensor(204.6501),121.0,11,11,38,0,-1,-1,1,2,10,7,3,1,7,10,0.0,45.94112491607666,False,1,1,10,10,100,36.5,0.0,0.0,5.5,5.0,5.4084272384643555,0.0,0.4444222258471842,4.598147372514127
21,19,1.0,11,1,tensor(204.6501),121.0,11,11,37,0,-1,-1,1,2,10,7,3,1,7,10,0.0,45.94112491607666,False,1,1,10,10,100,36.5,0.0,0.0,5.5,5.0,5.4084272384643555,0.0,0.4444222258471842,4.598147372514127
22,20,1.0,11,1,tensor(204.6501),121.0,11,11,37,0,-1,-1,1,2,10,7,3,1,7,10,0.0,45.94112491607666,False,1,1,10,10,100,36.5,0.0,0.0,5.5,5.0,5.4084272384643555,0.0,0.4093439200950447,4.640643055195009
23,20,1.0,11,1,tensor(204.6501),121.0,11,11,36,0,-1,-1,1,2,10,7,3,1,7,10,0.0,45.94112491607666,False,1,1,10,10,100,36.5,0.0,0.0,5.5,5.0,5.4084272384643555,0.0,0.4093439200950447,4.640643055195009
24,21,1.0,11,1,tensor(204.6501),121.0,11,11,36,0,-1,-1,9,10,9,10,9,10,9,10,0.0,0.0,False,9,10,1,1,1,0.0,0.0,-1,9.0,10.0,9.999999747378752e-05,0.0,0.4404142858175552,4.760800219861862
25,21,1.0,11,1,tensor(204.6501),121.0,11,11,35,0,-1,-1,9,10,9,10,9,10,9,10,0.0,0.0,False,9,10,1,1,1,0.0,0.0,-1,9.0,10.0,9.999999747378752e-05,0.0,0.4404142858175552,4.760800219861862
26,22,1.0,11,1,tensor(204.6501),121.0,11,11,35,0,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.4453482352306113,4.827914415720399
27,22,1.0,11,1,tensor(204.6501),121.0,11,11,34,0,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.4453482352306113,4.827914415720399
28,23,1.0,11,1,tensor(204.6501),121.0,11,11,34,1,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.414546996487166,4.862597908613332
29,23,1.0,11,1,tensor(204.6501),121.0,11,11,33,1,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.414546996487166,4.862597908613332
30,24,1.0,11,1,tensor(204.6501),121.0,11,11,33,0,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.387909298678076,4.898978112027674
31,24,1.0,11,1,tensor(204.6501),121.0,11,11,32,0,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.387909298678076,4.898978112027674
32,25,1.0,11,1,tensor(204.6501),121.0,11,11,32,4,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.3940296836521529,4.957871801081242
33,26,1.0,11,1,tensor(204.6501),121.0,11,11,32,0,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.4110047421620636,5.014455329447611
34,26,1.0,11,1,tensor(204.6501),121.0,11,11,31,0,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.4110047421620636,5.014455329447611
35,27,1.0,11,1,tensor(204.6501),121.0,11,11,31,0,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.3872345083711648,5.0473687525240445
36,27,1.0,11,1,tensor(204.6501),121.0,11,11,30,0,6,9,1,2,10,7,3,1,6,10,0.5,47.35533845424652,False,1,1,10,10,100,40.5,0.005,0.012345679012345678,5.5,5.0,5.4084272384643555,0.3989422804014327,0.3872345083711648,5.0473687525240445
37,28,1.0,11,1,tensor(204.6501),121.0,11,11,30,0,6,9,1,2,10,7,3,0,6,10,0.5,49.35533845424652,False,1,0,10,11,110,44.0,0.004545454545454545,0.011363636363636364,5.657894611358643,4.736842155456543,5.4316816329956055,0.3989422804014327,0.3930211669843139,5.09983617241818
38,28,1.0,11,1,tensor(204.6501),121.0,11,11,29,0,6,9,1,2,10,7,3,0,6,10,0.5,49.35533845424652,False,1,0,10,11,110,44.0,0.004545454545454545,0.011363636363636364,5.657894611358643,4.736842155456543,5.4316816329956055,0.3989422804014327,0.3930211669843139,5.09983617241818
39,29,1.0,11,1,tensor(204.6501),121.0,11,11,29,1,6,9,1,2,10,7,3,0,6,10,0.5,49.35533845424652,False,1,0,10,11,110,44.0,0.004545454545454545,0.011363636363636364,5.657894611358643,4.736842155456543,5.4316816329956055,0.3989422804014327,0.4082089889053044,5.150462245488149
40,29,1.0,11,1,tensor(204.6501),121.0,11,11,28,1,6,9,1,2,10,7,3,0,6,10,0.5,49.35533845424652,False,1,0,10,11,110,44.0,0.004545454545454545,0.011363636363636364,5.657894611358643,4.736842155456543,5.4316816329956055,0.3989422804014327,0.4082089889053044,5.150462245488149
41,30,1.0,11,1,tensor(204.6501),121.0,11,11,28,0,9,1,8,0,10,2,8,0,10,3,0.5,8.242640614509583,False,8,0,3,4,12,2.0,0.041666666666666664,0.25,9.0,1.5,1.8028756380081177,0.3989422804014327,0.3960389550237345,5.180634493259762
42,30,1.0,11,1,tensor(204.6501),121.0,11,11,27,0,9,1,8,0,10,2,8,0,10,3,0.5,8.242640614509583,False,8,0,3,4,12,2.0,0.041666666666666664,0.25,9.0,1.5,1.8028756380081177,0.3989422804014327,0.3960389550237345,5.180634493259762
43,31,1.0,11,1,tensor(204.6501),121.0,11,11,27,1,9,1,8,0,10,2,8,0,10,3,0.5,8.242640614509583,False,8,0,3,4,12,2.0,0.041666666666666664,0.25,9.0,1.5,1.8028756380081177,0.3989422804014327,0.37624522598751786,5.211482896801753
44,31,1.0,11,1,tensor(204.6501),121.0,11,11,26,1,9,1,8,0,10,2,8,0,10,3,0.5,8.242640614509583,False,8,0,3,4,12,2.0,0.041666666666666664,0.25,9.0,1.5,1.8028756380081177,0.3989422804014327,0.37624522598751786,5.211482896801753
45,32,1.0,11,1,tensor(204.6501),121.0,11,11,26,0,7,9,0,1,10,10,3,0,6,10,1.0,57.5979790687561,False,0,0,11,11,121,50.5,0.008264462809917356,0.019801980198019802,5.0,5.5,6.726912021636963,0.5641895835477563,0.38998633287145495,5.2572865864148755
46,32,1.0,11,1,tensor(204.6501),121.0,11,11,25,0,7,9,0,1,10,10,3,0,6,10,1.0,57.5979790687561,False,0,0,11,11,121,50.5,0.008264462809917356,0.019801980198019802,5.0,5.5,6.726912021636963,0.5641895835477563,0.38998633287145495,5.2572865864148755
47,33,1.0,11,1,tensor(204.6501),121.0,11,11,25,0,7,9,0,1,10,10,3,0,6,10,1.0,57.5979790687561,False,0,0,11,11,121,50.5,0.008264462809917356,0.019801980198019802,5.0,5.5,6.726912021636963,0.5641895835477563,0.3717365152778225,5.287107532943573
48,33,1.0,11,1,tensor(204.6501),121.0,11,11,24,0,7,9,0,1,10,10,3,0,6,10,1.0,57.5979790687561,False,0,0,11,11,121,50.5,0.008264462809917356,0.019801980198019802,5.0,5.5,6.726912021636963,0.5641895835477563,0.3717365152778225,5.287107532943573
49,34,1.0,11,1,tensor(204.6501),121.0,11,11,24,2,7,9,0,1,10,10,3,0,6,10,1.0,60.426406145095825,False,0,0,11,11,121,56.5,0.008264462809917356,0.017699115044247787,5.0,5.5,6.726912021636963,0.5641895835477563,0.38465713184538847,5.330176254835458
50,34,1.0,11,1,tensor(204.6501),121.0,11,11,23,2,7,9,0,1,10,10,3,0,6,10,1.0,60.426406145095825,False,0,0,11,11,121,56.5,0.008264462809917356,0.017699115044247787,5.0,5.5,6.726912021636963,0.5641895835477563,0.38465713184538847,5.330176254835458
51,35,1.0,11,1,tensor(204.6501),121.0,11,11,23,0,7,9,0,1,10,10,3,0,6,10,1.0,60.426406145095825,False,0,0,11,11,121,56.5,0.008264462809917356,0.017699115044247787,5.0,5.5,6.726912021636963,0.5641895835477563,0.3759817828221866,5.3589988262636155
52,35,1.0,11,1,tensor(204.6501),121.0,11,11,22,0,7,9,0,1,10,10,3,0,6,10,1.0,60.426406145095825,False,0,0,11,11,121,56.5,0.008264462809917356,0.017699115044247787,5.0,5.5,6.726912021636963,0.5641895835477563,0.3759817828221866,5.3589988262636155
53,36,1.0,11,1,tensor(204.6501),121.0,11,11,22,0,7,7,0,1,10,10,3,0,6,10,19.5,46.5269113779068,False,0,0,11,11,121,56.5,0.16115702479338842,0.34513274336283184,5.0,5.5,6.726912021636963,2.4913937425834396,0.38817437817138994,5.3996408107609595
54,36,1.0,11,1,tensor(204.6501),121.0,11,11,21,0,7,7,0,1,10,10,3,0,6,10,19.5,46.5269113779068,False,0,0,11,11,121,56.5,0.16115702479338842,0.34513274336283184,5.0,5.5,6.726912021636963,2.4913937425834396,0.38817437817138994,5.3996408107609595
55,37,1.0,11,1,tensor(204.6501),121.0,11,11,21,0,7,7,0,1,10,10,3,0,6,10,20.0,47.94112491607666,False,0,0,11,11,121,58.5,0.1652892561983471,0.3418803418803419,5.0,5.5,6.726912021636963,2.5231325220201604,0.3981997051501551,5.471234343657454
56,37,1.0,11,1,tensor(204.6501),121.0,11,11,20,0,7,7,0,1,10,10,3,0,6,10,20.0,47.94112491607666,False,0,0,11,11,121,58.5,0.1652892561983471,0.3418803418803419,5.0,5.5,6.726912021636963,2.5231325220201604,0.3981997051501551,5.471234343657454
57,38,1.0,11,1,tensor(204.6501),121.0,11,11,20,0,7,7,0,1,10,10,3,0,6,10,20.0,47.94112491607666,False,0,0,11,11,121,58.5,0.1652892561983471,0.3418803418803419,5.0,5.5,6.726912021636963,2.5231325220201604,0.4097419494945459,5.509708491472089
58,38,1.0,11,1,tensor(204.6501),121.0,11,11,19,0,7,7,0,1,10,10,3,0,6,10,20.0,47.94112491607666,False,0,0,11,11,121,58.5,0.1652892561983471,0.3418803418803419,5.0,5.5,6.726912021636963,2.5231325220201604,0.4097419494945459,5.509708491472089
59,39,1.0,11,1,tensor(204.6501),121.0,11,11,19,0,7,7,0,1,10,10,1,0,6,10,20.0,50.76955199241638,False,0,0,11,11,121,59.5,0.1652892561983471,0.33613445378151263,5.236842155456543,5.236842155456543,6.736222743988037,2.5231325220201604,0.4209843611201449,5.547183196890753
60,39,1.0,11,1,tensor(204.6501),121.0,11,11,18,0,7,7,0,1,10,10,1,0,6,10,20.0,50.76955199241638,False,0,0,11,11,121,59.5,0.1652892561983471,0.33613445378151263,5.236842155456543,5.236842155456543,6.736222743988037,2.5231325220201604,0.4209843611201449,5.547183196890753
61,40,1.0,11,1,tensor(204.6501),121.0,11,11,18,0,7,7,0,1,10,10,1,0,6,10,20.0,50.76955199241638,False,0,0,11,11,121,59.5,0.1652892561983471,0.33613445378151263,5.236842155456543,5.236842155456543,6.736222743988037,2.5231325220201604,0.43808217839409297,5.614409345247938
62,40,1.0,11,1,tensor(204.6501),121.0,11,11,17,0,7,7,0,1,10,10,1,0,6,10,20.0,50.76955199241638,False,0,0,11,11,121,59.5,0.1652892561983471,0.33613445378151263,5.236842155456543,5.236842155456543,6.736222743988037,2.5231325220201604,0.43808217839409297,5.614409345247938
63,41,1.0,11,1,tensor(204.6501),121.0,11,11,17,0,6,6,0,1,10,10,1,0,6,10,24.5,46.5269113779068,False,0,0,11,11,121,59.5,0.2024793388429752,0.4117647058823529,5.236842155456543,5.236842155456543,6.736222743988037,2.7925959628100285,0.44876935131330953,5.65003325497866
64,41,1.0,11,1,tensor(204.6501),121.0,11,11,16,0,6,6,0,1,10,10,1,0,6,10,24.5,46.5269113779068,False,0,0,11,11,121,59.5,0.2024793388429752,0.4117647058823529,5.236842155456543,5.236842155456543,6.736222743988037,2.7925959628100285,0.44876935131330953,5.65003325497866
65,42,1.0,11,1,tensor(204.6501),121.0,11,11,16,0,6,6,0,1,10,10,1,0,6,10,24.5,49.35533845424652,False,0,0,11,11,121,63.5,0.2024793388429752,0.3858267716535433,5.236842155456543,5.236842155456543,6.736222743988037,2.7925959628100285,0.4572880944667423,5.71424551766612
66,42,1.0,11,1,tensor(204.6501),121.0,11,11,15,0,6,6,0,1,10,10,1,0,6,10,24.5,49.35533845424652,False,0,0,11,11,121,63.5,0.2024793388429752,0.3858267716535433,5.236842155456543,5.236842155456543,6.736222743988037,2.7925959628100285,0.4572880944667423,5.71424551766612
67,43,1.0,11,1,tensor(204.6501),121.0,11,11,15,0,6,6,0,1,10,10,1,0,6,10,24.5,49.35533845424652,False,0,0,11,11,121,63.5,0.2024793388429752,0.3858267716535433,5.236842155456543,5.236842155456543,6.736222743988037,2.7925959628100285,0.4731306468803805,5.776484613772642
68,43,1.0,11,1,tensor(204.6501),121.0,11,11,14,0,6,6,0,1,10,10,1,0,6,10,24.5,49.35533845424652,False,0,0,11,11,121,63.5,0.2024793388429752,0.3858267716535433,5.236842155456543,5.236842155456543,6.736222743988037,2.7925959628100285,0.4731306468803805,5.776484613772642
69,44,1.0,11,1,tensor(204.6501),121.0,11,11,14,0,6,6,0,1,10,10,1,0,6,10,24.5,49.35533845424652,False,0,0,11,11,121,63.5,0.2024793388429752,0.3858267716535433,5.236842155456543,5.236842155456543,6.736222743988037,2.7925959628100285,0.48308070606094006,5.809651477707839
70,44,1.0,11,1,tensor(204.6501),121.0,11,11,13,0,6,6,0,1,10,10,1,0,6,10,24.5,49.35533845424652,False,0,0,11,11,121,63.5,0.2024793388429752,0.3858267716535433,5.236842155456543,5.236842155456543,6.736222743988037,2.7925959628100285,0.48308070606094006,5.809651477707839
71,45,1.0,11,1,tensor(204.6501),121.0,11,11,13,0,6,5,0,1,10,10,1,0,6,10,25.5,48.5269113779068,False,0,0,11,11,121,63.5,0.21074380165289255,0.4015748031496063,5.236842155456543,5.236842155456543,6.736222743988037,2.849017742606504,0.4928071493686527,5.842072955400217
72,45,1.0,11,1,tensor(204.6501),121.0,11,11,12,0,6,5,0,1,10,10,1,0,6,10,25.5,48.5269113779068,False,0,0,11,11,121,63.5,0.21074380165289255,0.4015748031496063,5.236842155456543,5.236842155456543,6.736222743988037,2.849017742606504,0.4928071493686527,5.842072955400217
73,46,1.0,11,1,tensor(204.6501),121.0,11,11,12,0,6,5,0,1,10,10,1,0,6,10,25.5,52.5269113779068,False,0,0,11,11,121,68.5,0.21074380165289255,0.3722627737226277,5.236842155456543,5.236842155456543,6.736222743988037,2.849017742606504,0.5023198072868545,5.873781815127557
74,46,1.0,11,1,tensor(204.6501),121.0,11,11,11,0,6,5,0,1,10,10,1,0,6,10,25.5,52.5269113779068,False,0,0,11,11,121,68.5,0.21074380165289255,0.3722627737226277,5.236842155456543,5.236842155456543,6.736222743988037,2.849017742606504,0.5023198072868545,5.873781815127557
75,47,1.0,11,1,tensor(204.6501),121.0,11,11,11,0,6,5,0,1,10,10,1,0,6,10,25.5,52.5269113779068,False,0,0,11,11,121,68.5,0.21074380165289255,0.3722627737226277,5.236842155456543,5.236842155456543,6.736222743988037,2.849017742606504,0.5042278178286644,5.904808710748181
76,47,1.0,11,1,tensor(204.6501),121.0,11,11,10,0,6,5,0,1,10,10,1,0,6,10,25.5,52.5269113779068,False,0,0,11,11,121,68.5,0.21074380165289255,0.3722627737226277,5.236842155456543,5.236842155456543,6.736222743988037,2.849017742606504,0.5042278178286644,5.904808710748181
77,48,1.0,11,1,tensor(204.6501),121.0,11,11,10,0,6,5,0,1,10,10,1,0,6,10,25.5,52.5269113779068,False,0,0,11,11,121,68.5,0.21074380165289255,0.3722627737226277,5.236842155456543,5.236842155456543,6.736222743988037,2.849017742606504,0.5063009797525801,5.935182359791701
78,48,1.0,11,1,tensor(204.6501),121.0,11,11,9,0,6,5,0,1,10,10,1,0,6,10,25.5,52.5269113779068,False,0,0,11,11,121,68.5,0.21074380165289255,0.3722627737226277,5.236842155456543,5.236842155456543,6.736222743988037,2.849017742606504,0.5063009797525801,5.935182359791701
79,49,1.0,11,1,tensor(204.6501),121.0,11,11,9,0,6,5,0,1,10,10,1,0,6,10,26.5,51.69848430156708,False,0,0,11,11,121,68.5,0.2190082644628099,0.38686131386861317,5.236842155456543,5.236842155456543,6.736222743988037,2.9043436408025913,0.5152251827707954,5.964929703185751
80,49,1.0,11,1,tensor(204.6501),121.0,11,11,8,0,6,5,0,1,10,10,1,0,6,10,26.5,51.69848430156708,False,0,0,11,11,121,68.5,0.2190082644628099,0.38686131386861317,5.236842155456543,5.236842155456543,6.736222743988037,2.9043436408025913,0.5152251827707954,5.964929703185751
81,50,1.0,11,1,tensor(204.6501),121.0,11,11,8,0,6,5,0,1,10,10,1,0,6,10,26.5,53.69848430156708,False,0,0,11,11,121,71.5,0.2190082644628099,0.3706293706293706,5.236842155456543,5.236842155456543,6.736222743988037,2.9043436408025913,0.5294138648708882,6.021299940856457
82,50,1.0,11,1,tensor(204.6501),121.0,11,11,7,0,6,5,0,1,10,10,1,0,6,10,26.5,53.69848430156708,False,0,0,11,11,121,71.5,0.2190082644628099,0.3706293706293706,5.236842155456543,5.236842155456543,6.736222743988037,2.9043436408025913,0.5294138648708882,6.021299940856457
83,51,1.0,11,1,tensor(204.6501),121.0,11,11,7,0,6,5,0,1,10,10,1,0,6,10,26.5,55.69848430156708,False,0,0,11,11,121,74.5,0.2190082644628099,0.35570469798657717,5.236842155456543,5.236842155456543,6.736222743988037,2.9043436408025913,0.5432313525193327,6.076102803000294
84,51,1.0,11,1,tensor(204.6501),121.0,11,11,6,0,6,5,0,1,10,10,1,0,6,10,26.5,55.69848430156708,False,0,0,11,11,121,74.5,0.2190082644628099,0.35570469798657717,5.236842155456543,5.236842155456543,6.736222743988037,2.9043436408025913,0.5432313525193327,6.076102803000294
85,52,1.0,11,1,tensor(204.6501),121.0,11,11,6,0,6,5,0,1,10,10,1,0,6,10,28.5,68.5269113779068,False,0,0,11,11,121,84.5,0.23553719008264462,0.33727810650887574,5.449999809265137,5.0,6.760462284088135,3.0119481662601757,0.551635665370212,6.104117179169891
86,52,1.0,11,1,tensor(204.6501),121.0,11,11,5,0,6,5,0,1,10,10,1,0,6,10,28.5,68.5269113779068,False,0,0,11,11,121,84.5,0.23553719008264462,0.33727810650887574,5.449999809265137,5.0,6.760462284088135,3.0119481662601757,0.551635665370212,6.104117179169891
87,53,1.0,11,1,tensor(204.6501),121.0,11,11,5,0,6,5,0,1,10,10,1,0,6,10,28.5,68.5269113779068,False,0,0,11,11,121,84.5,0.23553719008264462,0.33727810650887574,5.449999809265137,5.0,6.760462284088135,3.0119481662601757,0.5531684667109911,6.1315979155920015
88,53,1.0,11,1,tensor(204.6501),121.0,11,11,4,0,6,5,0,1,10,10,1,0,6,10,28.5,68.5269113779068,False,0,0,11,11,121,84.5,0.23553719008264462,0.33727810650887574,5.449999809265137,5.0,6.760462284088135,3.0119481662601757,0.5531684667109911,6.1315979155920015
89,54,1.0,11,1,tensor(204.6501),121.0,11,11,4,0,6,5,0,1,10,10,1,0,6,10,29.0,85.94112491607666,False,0,0,11,11,121,99.5,0.2396694214876033,0.2914572864321608,5.0,5.0,7.071167945861816,3.0382538898732494,0.5612585809910712,6.158564963192269
90,54,1.0,11,1,tensor(204.6501),121.0,11,11,3,0,6,5,0,1,10,10,1,0,6,10,29.0,85.94112491607666,False,0,0,11,11,121,99.5,0.2396694214876033,0.2914572864321608,5.0,5.0,7.071167945861816,3.0382538898732494,0.5612585809910712,6.158564963192269
